x,y
3.79,-3.0279
9.8,-9.1207
-8.65,6.1838
-3.72,3.12
-0.73,-0.5441
-3.26,3.24
-7.3,-3.859
-9.6,9.4523
5.49,3.8348
3.55,-3.2561
9.23,-9.0424
-3.75,3.0711
8.96,-8.0073
6.55,6.3196
-5.63,-4.4767
4.51,-0.9209
4.07,-2.4471
4.53,-0.8089
6.01,5.7886
1.22,0.4205
3.09,-3.091
6.26,6.2607
-5.45,-3.678
5.05,1.675
0.32,0.3006
-9.24,9.0704
6.81,5.8825
-0.9,-0.5593
-3.31,3.2623
6.63,6.2315
0.41,0.3795
6.57,6.301
-3.09,3.0907
-8.85,7.4403
0.74,0.5473
-5.64,-4.5295
-8.61,5.8798
-1.34,-0.3116
-3.52,3.2713
-8.64,6.0946
-4.57,0.6598
-9.46,9.4518
1.4,0.2367
-2.3,1.5288
-4.54,0.7846
-2.05,0.9479
1.49,0.1169
2.16,-1.205
-7.53,-2.3728
0.44,0.3955
-7.03,-5.1558
-5.21,-2.4641
8.25,-3.1568
4.35,-1.533
-1.05,-0.5212
8.56,-5.5294
6.89,5.6445
3.83,-2.9653
5.44,3.6201
5.38,3.3409
7.21,4.304
-6.14,-6.0793
2.41,-1.7816
-6.33,-6.3252
5.03,1.5931
-6.71,-6.099
0.35,0.3288
-9.04,8.3681
8.58,-5.6903
-4.59,0.5513
-5.95,-5.6148
2.85,-2.7241
-4.41,1.3281
10.0,-8.4024
5.35,3.1852
-4.45,1.1479
7.27,4.0346
-8.39,4.3226
9.48,-9.4648
-0.0,-0.0005
-7.61,-1.8105
-5.61,-4.3783
4.53,-0.8055
3.98,-2.6588
1.36,0.288
1.0,0.54
9.83,-9.0468
6.5,6.3478
-5.56,-4.1551
-1.08,-0.5072
8.74,-6.7819
9.46,-9.4548
-7.87,0.1632
1.02,0.5321
-7.63,-1.714
-0.18,-0.1778
-5.35,-3.1724
2.82,-2.6687
8.51,-5.1762
-2.1,1.0562
0.64,0.5126
1.24,0.4046
-5.04,-1.6249
-8.59,5.7678
7.2,4.3765
-8.03,1.3999
-9.98,8.4956
-2.99,2.9558
-1.81,0.4386
8.69,-6.4745
0.04,0.0352
-5.82,-5.1896
2.08,-1.0221
-3.6,3.2293
0.81,0.5586
-4.4,1.355
8.8,-7.1174
-3.96,2.7013
-9.01,8.2584
2.35,-1.6511
-1.29,-0.3604
-7.35,-3.5647
4.32,-1.6614
6.14,6.0803
-1.5,-0.1102
-6.32,-6.312
-0.14,-0.1356
8.26,-3.2495
-4.29,1.7583
6.4,6.3573
-0.51,-0.4431
-4.29,1.7651
3.51,-3.2749
2.17,-1.2132
6.62,6.2467
-1.87,0.5553
4.65,-0.311
-0.94,-0.554
-3.95,2.7219
7.25,4.1017
-5.37,-3.2947
-4.96,-1.1958
-2.94,2.8759
6.62,6.2424
-9.02,8.2705
-6.06,-5.9013
-1.67,0.1712
7.64,1.5913
8.98,-8.0879
-7.14,-4.6806
1.36,0.2793
9.69,-9.3581
4.62,-0.4169
-3.7,3.1347
0.17,0.1668
-5.01,-1.4901
-9.09,8.5968
-2.78,2.6092
8.85,-7.4084
-4.08,2.4238
-7.79,-0.5356
4.5,-0.9315
-9.33,9.2878
-0.37,-0.3425
9.11,-8.677
-3.35,3.2774
-5.26,-2.756
2.98,-2.9393
8.02,-1.3585
-2.63,2.292
-2.57,2.1631
-7.88,0.2248
-3.51,3.2759
-4.98,-1.2922
0.58,0.4862
0.32,0.3075
-5.98,-5.7066
3.88,-2.8616
-7.71,-1.1406
-9.27,9.1517
-5.4,-3.4171
0.16,0.154
-9.39,9.3872
7.72,1.0113
-1.63,0.0893
-5.48,-3.8066
4.79,0.3581
2.48,-1.9538
-5.82,-5.2115
-0.82,-0.5596
-4.96,-1.1954
2.42,-1.807
6.04,5.8651
7.55,2.2715
-7.46,-2.8578
-9.24,9.0788
-6.87,-5.7219
3.58,-3.2432
9.08,-8.5295
-2.06,0.9751
9.0,-8.1971
-5.99,-5.7298
4.58,-0.5982
-4.59,0.539
-7.89,0.2683
9.55,-9.4745
5.7,4.7564
-4.49,0.9874
4.55,-0.74
-6.96,-5.4113
9.21,-9.0051
-9.27,9.1696
-0.4,-0.3716
-7.3,-3.8354
-4.17,2.1563
1.25,0.3921
4.9,0.8923
-2.84,2.7094
5.19,2.3716
8.43,-4.5659
-9.41,9.4125
-7.74,-0.8547
6.01,5.7793
5.03,1.5861
-7.94,0.6718
-5.37,-3.2739
-3.28,3.2503
-5.12,-2.0477
8.76,-6.8703
-5.47,-3.7732
8.96,-7.9941
3.76,-3.0637
6.06,5.8991
1.15,0.4721
7.95,-0.7271
-6.23,-6.2243
2.18,-1.2493
6.48,6.3558
9.82,-9.067
-8.57,5.6276
7.5,2.6184
0.4,0.3706
-1.82,0.4485
-5.83,-5.2553
3.94,-2.7445
5.92,5.5474
4.97,1.2857
-6.33,-6.3216
-2.65,2.3269
2.99,-2.9493
4.57,-0.6624
-0.64,-0.5119
-1.64,0.1087
-8.79,7.1041
-3.44,3.2882
3.21,-3.2045
-3.78,3.0353
2.76,-2.5563
-1.58,0.0094
-4.7,0.0768
-6.83,-5.8407
3.42,-3.2884
4.6,-0.5242
1.42,0.2089
-7.59,-1.99
4.67,-0.1787
-8.73,6.7048
5.22,2.5566
2.36,-1.6736
5.97,5.6829
-9.79,9.1556
-5.35,-3.1875
-3.48,3.2831
1.89,-0.6015
-0.8,-0.5573
-2.9,2.8082
1.76,-0.3289
-0.75,-0.5497
-7.22,-4.2707
0.05,0.0507
5.42,3.5255
-9.17,8.8696
1.74,-0.2966
9.37,-9.3501
-7.0,-5.2634
7.23,4.2137
-3.67,3.1703
3.31,-3.262
9.2,-8.956
-2.88,2.7784
4.65,-0.2781
3.97,-2.6816
-8.85,7.4397
-1.6,0.0491
2.66,-2.3557
-2.16,1.1894
1.31,0.3349
-3.07,3.0628
8.29,-3.5064
-3.8,3.0063
3.74,-3.0917
8.0,-1.1703
0.09,0.0884
1.72,-0.2475
1.71,-0.2356
6.05,5.8861
8.28,-3.4257
-0.91,-0.5585
5.4,3.4499
3.89,-2.8552
-6.87,-5.7072
6.95,5.4529
-4.98,-1.2969
-9.71,9.3233
7.12,4.7742
-5.17,-2.3025
-2.92,2.8442
8.17,-2.5327
4.42,-1.287
-6.86,-5.75
-3.47,3.2841
3.96,-2.6975
-6.2,-6.1836
8.15,-2.3377
1.48,0.1275
-6.19,-6.1563
-0.51,-0.4443
7.67,1.4393
7.9,-0.3704
5.6,4.3348
-9.37,9.3555
-0.82,-0.5594
-7.21,-4.3522
7.64,1.6196
3.71,-3.126
-0.37,-0.3443
-9.54,9.4765
-2.2,1.3004
2.89,-2.8036
-1.65,0.1329
5.79,5.0851
5.47,3.7421
-5.59,-4.3179
8.79,-7.1047
9.0,-8.2005
-1.3,-0.344
2.39,-1.7501
-2.25,1.4146
-7.87,0.1559
7.67,1.4328
1.66,-0.1488
4.62,-0.4359
-5.22,-2.5614
7.8,0.4425
-5.97,-5.6844
-5.92,-5.5358
9.74,-9.2659
1.87,-0.5527
2.8,-2.636
9.92,-8.7347
7.27,4.0305
9.93,-8.6954
6.98,5.3438
6.14,6.0772
8.2,-2.8022
2.28,-1.4943
2.87,-2.7649
-2.14,1.1569
-1.47,-0.142
8.26,-3.2527
2.0,-0.8359
-1.69,0.2053
-1.74,0.2998
5.15,2.2033
4.58,-0.6033
0.18,0.1743
-2.35,1.661
-9.48,9.4647
-6.14,-6.0732
5.28,2.8264
-8.82,7.2831
4.98,1.3019
1.92,-0.6524
-6.06,-5.9147
-5.35,-3.2079
6.95,5.4764
3.71,-3.1313
1.26,0.3888
7.91,-0.4414
5.08,1.8512
4.24,-1.9457
-0.51,-0.4449
8.65,-6.1613
1.67,-0.1655
-0.64,-0.5132
-9.31,9.2415
-7.36,-3.5055
4.16,-2.1734
0.63,0.5084
7.09,4.8947
-9.84,9.0117
2.55,-2.1096
-2.5,2.0106
5.8,5.1472
-4.31,1.6997
-5.28,-2.8382
-9.31,9.2395
-0.81,-0.5589
3.73,-3.0997
-5.04,-1.6359
9.59,-9.4599
6.57,6.3056
-1.16,-0.4615
2.6,-2.2321
3.12,-3.1185
-6.65,-6.2037
-2.82,2.678
-4.0,2.6142
-6.85,-5.7795
4.88,0.7898
2.66,-2.3557
-9.26,9.1371
-1.5,-0.1022
-7.79,-0.4797
4.01,-2.5942
-1.16,-0.4601
5.43,3.5587
-4.9,-0.9282
-2.9,2.8183
-1.72,0.2538
-0.24,-0.2312
0.46,0.4108
-0.57,-0.4812
2.58,-2.182
2.85,-2.7329
4.66,-0.2263
-6.16,-6.1058
-3.55,3.2556
-4.39,1.4024
4.47,-1.076
-2.44,1.8625
-1.38,-0.2669
0.9,0.5591
8.1,-1.9963
-3.91,2.8089
3.05,-3.0409
5.92,5.5403
-7.42,-3.1323
2.12,-1.1018
2.46,-1.9026
1.52,0.072
8.59,-5.7655
0.56,0.4731
-5.54,-4.0979
5.96,5.6483
-9.84,9.0101
4.45,-1.1681
-3.15,3.1497
7.93,-0.6392
7.5,2.5725
-2.07,0.9966
-9.39,9.3802
-9.75,9.2347
2.32,-1.5811
6.92,5.551
8.63,-6.0669
-2.02,0.8871
0.37,0.3424
8.91,-7.7756
-3.1,3.0976
-0.12,-0.1227
1.32,0.3319
-2.85,2.7219
2.93,-2.8568
5.7,4.7475
-9.91,8.7502
-9.05,8.4386
-8.45,4.7516
-2.36,1.6656
-0.49,-0.4347
3.31,-3.2619
7.12,4.7835
-6.85,-5.7728
-9.81,9.0963
1.05,0.5209
9.94,-8.6557
-3.07,3.0665
-0.27,-0.2641
0.28,0.2678
-6.62,-6.2424
4.7,-0.0746
-3.29,3.2557
9.82,-9.0757
-8.75,6.8411
-1.05,-0.5208
-5.56,-4.1779
-2.02,0.8882
3.97,-2.6915
4.11,-2.3181
-7.66,-1.4786
-9.52,9.477
-6.19,-6.162
-3.37,3.282
3.47,-3.2849
-6.55,-6.3219
-5.55,-4.1174
-9.4,9.4022
2.67,-2.3782
-0.41,-0.3793
3.43,-3.2884
-9.8,9.111
4.45,-1.1413
0.85,0.5609
-5.24,-2.6449
-1.72,0.255
7.75,0.7862
-0.46,-0.4129
2.91,-2.8324
-7.9,0.3551
-8.32,3.7155
-8.29,3.4922
-7.51,-2.5198
-6.24,-6.2285
0.35,0.3248
8.77,-6.9578
-5.68,-4.6663
7.84,0.0918
6.43,6.3609
8.44,-4.6442
-4.34,1.5839
-7.57,-2.1549
1.41,0.2293
-0.11,-0.1048
4.48,-1.0285
4.66,-0.2451
5.95,5.6307
6.44,6.361
9.82,-9.0741
8.24,-3.0766
-5.9,-5.464
-0.37,-0.3427
-1.16,-0.4653
-1.36,-0.2898
-8.19,2.683
0.82,0.559
-6.87,-5.734
4.23,-1.9667
7.84,0.1451
6.82,5.8638
-8.45,4.7415
-4.87,-0.76
0.08,0.0819
-0.08,-0.0834
2.24,-1.3866
-0.52,-0.454
7.98,-0.9705
-8.82,7.2364
1.25,0.3983
-0.5,-0.4359
-4.4,1.3511
-5.47,-3.7535
7.65,1.5626
3.12,-3.1187
-0.59,-0.4895
5.56,4.1823
3.61,-3.2211
7.24,4.1937
-4.23,1.948
1.14,0.4776
-3.37,3.2823
-2.5,2.0114
-5.85,-5.3191
2.99,-2.9584
-2.62,2.2741
6.65,6.2079
0.19,0.1843
7.86,-0.0155
3.23,-3.2177
-6.59,-6.2847
1.7,-0.2187
-1.35,-0.294
4.94,1.0991
0.03,0.0327
1.14,0.4781
-5.24,-2.6301
-0.24,-0.231
2.0,-0.8434
1.61,-0.0551
0.66,0.5229
-2.38,1.7321
9.35,-9.329
8.73,-6.7203
-6.25,-6.2446
6.63,6.2306
6.44,6.361
5.73,4.8717
-8.03,1.427
4.57,-0.6482
1.79,-0.3908
8.96,-8.0202
8.1,-1.9768
2.95,-2.8977
-7.72,-1.0512
8.79,-7.0988
6.23,6.2238
-0.08,-0.0786
3.05,-3.0425
1.8,-0.415
7.79,0.4843
-9.22,9.0272
-9.52,9.4771
3.94,-2.7405
8.88,-7.6021
-6.08,-5.9446
-1.17,-0.4574
-7.03,-5.1678
-2.11,1.0805
-3.32,3.2661
2.57,-2.1633
-2.15,1.1741
-9.32,9.2607
3.54,-3.2635
9.89,-8.8468
5.75,4.9532
3.19,-3.1849
-5.25,-2.6821
-3.69,3.1459
-9.84,8.9913
4.24,-1.9452
-8.22,2.9319
-3.64,3.2006
-2.52,2.0541
1.5,0.1014
1.75,-0.3043
-0.27,-0.2639
-7.9,0.3443
-0.39,-0.3609
-9.59,9.461
-6.73,-6.0736
2.91,-2.8288
-0.06,-0.0604
6.69,6.1355
-8.24,3.0824
1.98,-0.7875
1.65,-0.1266
-2.24,1.3944
-2.62,2.2616
-8.53,5.302
8.48,-4.9403
-9.62,9.4393
-0.39,-0.3641
-3.65,3.1886
8.2,-2.7608
-3.12,3.1143
8.04,-1.4512
-5.5,-3.8963
4.91,0.9396
3.62,-3.2149
9.68,-9.367
7.09,4.8897
-2.03,0.9062
-3.8,2.999
-2.09,1.0398
2.93,-2.8617
0.35,0.3288
-4.15,2.2104
9.39,-9.3783
9.41,-9.4139
9.09,-8.5837
3.76,-3.0595
7.04,5.121
5.58,4.2725
7.48,2.7273
-9.18,8.9121
1.94,-0.7041
-8.33,3.8272
-9.37,9.3573
3.87,-2.8855
1.19,0.4402
1.86,-0.5399
5.73,4.885
9.0,-8.1975
8.55,-5.4902
-1.27,-0.3725
-1.33,-0.3164
-7.98,1.0023
-9.59,9.4585
-4.45,1.1396
-8.23,3.0458
-8.72,6.6143
1.94,-0.6908
4.15,-2.2148
5.57,4.2221
-8.73,6.7071
0.39,0.3571
-7.63,-1.669
-3.8,3.0043
-2.45,1.8908
-1.99,0.8022
-3.88,2.8764
7.86,-0.0159
2.97,-2.9276
3.06,-3.0478
-7.39,-3.3321
-8.66,6.2412
-9.56,9.474
9.74,-9.2499
2.06,-0.9691
-6.95,-5.4696
-4.18,2.1142
7.29,3.8702
-3.93,2.7671
4.05,-2.4843
-7.69,-1.2612
-2.88,2.7885
6.35,6.3375
8.71,-6.6044
7.95,-0.7475
-4.58,0.6126
-3.14,3.143
-4.81,-0.4676
0.49,0.4292
3.8,-2.9983
6.69,6.1428
7.96,-0.8248
4.3,-1.7348
-2.83,2.6992
8.78,-7.016
-0.43,-0.392
6.61,6.2619
1.03,0.5284
5.56,4.1547
5.61,4.3951
8.04,-1.4924
9.2,-8.9803
3.07,-3.0656
-3.88,2.8718
-9.45,9.4495
6.09,5.9782
-1.16,-0.4633
-4.36,1.5012
8.22,-2.9705
4.61,-0.4674
-8.38,4.1955
-1.59,0.0303
8.77,-6.9321
0.94,0.5548
8.86,-7.4816
-5.39,-3.3936
7.29,3.9103
-1.0,-0.5397
-1.44,-0.1911
-8.62,5.9693
3.72,-3.1091
-2.57,2.1541
7.16,4.5931
5.64,4.5131
-9.5,9.4723
-4.17,2.1437
-6.11,-6.0279
-7.2,-4.3627
8.27,-3.3683
-0.3,-0.2878
6.13,6.0636
0.32,0.2996
1.67,-0.1667
7.33,3.6866
9.6,-9.4524
2.27,-1.4721
3.44,-3.2878
2.78,-2.5924
1.95,-0.7235
-7.05,-5.0782
8.35,-3.9353
1.88,-0.5699
3.51,-3.2749
-3.18,3.1735
5.13,2.0901
6.57,6.2998
-2.78,2.5924
8.19,-2.6882
-8.39,4.2929
-0.97,-0.5493
-3.7,3.135
-7.67,-1.4047
4.69,-0.1007
-6.66,-6.195
-5.57,-4.2174
9.99,-8.451
-8.25,3.169
-0.8,-0.5575
-2.12,1.1067
0.83,0.5603
0.73,0.5443
2.32,-1.5795
-0.96,-0.5499
9.96,-8.5766
1.29,0.3566
-4.2,2.0566
1.47,0.1411
2.74,-2.5172
-0.78,-0.5537
4.49,-0.9704
-9.6,9.4529
4.69,-0.093
4.7,-0.0455
7.04,5.0984
2.89,-2.8041
2.04,-0.9228
-2.71,2.4683
1.07,0.5158
2.0,-0.8363
6.21,6.1943
-7.99,1.1176
2.78,-2.5946
7.87,-0.0953
-0.76,-0.5518
-8.54,5.4202
-7.31,-3.7912
-8.43,4.5979
2.74,-2.5177
-7.98,1.0086
-3.81,2.9928
5.94,5.6014
-6.0,-5.7702
6.01,5.799
7.8,0.418
-0.24,-0.236
8.94,-7.903
6.55,6.3158
4.31,-1.7037
0.44,0.3998
-3.06,3.0487
-9.46,9.4518
-1.9,0.6045
-1.44,-0.193
4.67,-0.1811
-5.6,-4.3466
-7.46,-2.8715
-1.78,0.3645
8.73,-6.6774
5.67,4.6548
0.27,0.2621
-6.78,-5.9563
6.05,5.8809
7.74,0.855
7.54,2.3543
6.29,6.2867
9.03,-8.3545
4.9,0.898
-9.21,9.0087
-9.27,9.1688
-6.73,-6.0737
3.04,-3.03
0.88,0.5608
4.71,-0.0088
5.28,2.8491
-5.57,-4.2179
-6.65,-6.214
4.76,0.2367
8.05,-1.5822
-5.13,-2.088
-3.0,2.971
-9.43,9.4257
-7.49,-2.6738
5.49,3.8566
-7.57,-2.1383
-4.32,1.6617
-0.77,-0.553
-3.95,2.7372
0.88,0.5607
9.28,-9.1802
1.24,0.4002
9.98,-8.4716
1.1,0.4992
4.31,-1.6946
8.54,-5.3972
2.63,-2.283
-3.92,2.7865
-2.05,0.9544
-1.18,-0.4461
-2.91,2.8278
6.65,6.2075
2.45,-1.8789
5.67,4.6554
1.64,-0.1141
6.02,5.8182
5.96,5.6544
-8.16,2.4678
8.14,-2.3318
-7.06,-5.0549
-2.87,2.7571
-8.27,3.3792
-8.41,4.448
-2.44,1.8733
-9.77,9.1977
2.33,-1.5993
-6.86,-5.7378
-1.25,-0.3967
4.01,-2.5957
-1.46,-0.1641
8.84,-7.3883
6.06,5.8994
-6.84,-5.8085
-5.11,-1.96
2.63,-2.2899
-9.31,9.2558
-2.68,2.3986
1.0,0.5404
-3.08,3.0737
2.65,-2.3383
-1.4,-0.2324
0.06,0.0603
-9.54,9.4765
-6.35,-6.3373
1.92,-0.6533
4.67,-0.1964
-3.26,3.2387
-6.29,-6.2896
-5.22,-2.5532
7.88,-0.2318
-4.05,2.4823
3.46,-3.2865
-8.06,1.6189
5.43,3.5782
0.29,0.2747
-1.97,0.7599
-1.51,-0.0876
8.35,-4.0068
-2.58,2.1735
-4.05,2.4812
2.75,-2.5499
-5.59,-4.3028
-8.41,4.4629
-2.96,2.9081
2.14,-1.1581
8.0,-1.136
8.93,-7.8579
9.48,-9.4671
-3.31,3.2652
-7.0,-5.2948
-6.26,-6.2603
6.58,6.2941
-2.17,1.2213
2.14,-1.152
-7.15,-4.6247
6.69,6.1489
-5.36,-3.2301
-6.3,-6.2951
6.65,6.2096
-4.13,2.2834
4.04,-2.5207
5.29,2.8767
5.64,4.5228
-2.75,2.5375
7.59,2.0092
-9.29,9.1946
7.23,4.199
7.7,1.214
-7.84,-0.1116
7.46,2.8462
-4.93,-1.0515
-5.98,-5.703
-5.85,-5.3051
-1.07,-0.5117
3.57,-3.2501
-5.83,-5.2292
0.7,0.5347
8.6,-5.8511
-9.12,8.6945
-8.1,1.9331
5.52,3.9701
-2.99,2.9618
-0.3,-0.2831
0.15,0.1491
0.56,0.4757
-6.63,-6.2302
-9.56,9.4718
-7.63,-1.7065
3.32,-3.2661
2.47,-1.9451
8.32,-3.7034
4.3,-1.7332
9.42,-9.418
2.26,-1.4403
2.04,-0.9134
-0.75,-0.5483
3.95,-2.7328
4.56,-0.6877
6.45,6.3604
-6.8,-5.9149
-6.42,-6.3603
4.33,-1.6013
8.65,-6.2075
3.39,-3.286
9.08,-8.5638
0.14,0.1418
2.13,-1.1308
-8.62,5.9797
5.86,5.3534
-8.99,8.1517
3.57,-3.2453
8.29,-3.5152
-2.76,2.5678
-2.35,1.6494
8.2,-2.747
9.12,-8.7085
-6.19,-6.1552
7.88,-0.2267
-7.02,-5.1951
3.79,-3.0225
7.63,1.6984
6.54,6.3263
-9.07,8.4862
-0.53,-0.4544
1.01,0.5376
-1.53,-0.0696
6.59,6.2845
-6.65,-6.2083
0.88,0.5605
5.14,2.109
7.74,0.8741
6.08,5.9648
3.42,-3.2884
-4.72,-0.0582
-6.59,-6.2774
-0.69,-0.5312
6.64,6.2234
-8.38,4.2039
-7.47,-2.8136
-2.05,0.9342
2.27,-1.4691
-8.28,3.4141
5.09,1.8549
-7.64,-1.6107
-6.33,-6.3263
-3.47,3.2838
7.62,1.7912
9.9,-8.7953
-9.71,9.3138
-0.03,-0.0255
-5.12,-2.0367
-5.61,-4.3799
6.28,6.2836
-6.27,-6.2721
-8.57,5.6375
-9.18,8.9186
-5.48,-3.7973
-3.72,3.1118
5.1,1.9052
6.66,6.1998
1.19,0.4399
5.83,5.2567
5.98,5.7156
-0.56,-0.4767
-1.32,-0.3323
2.37,-1.6903
-1.2,-0.4375
-1.77,0.3484
-7.09,-4.9087
-8.17,2.5057
8.74,-6.7838
6.2,6.1778
0.93,0.5554
-8.73,6.6803
6.55,6.3197
2.92,-2.8532
-9.66,9.3885
-3.38,3.2842
-8.41,4.4763
6.4,6.3569
4.29,-1.7518
-6.59,-6.2786
-5.86,-5.354
-6.37,-6.3457
-0.16,-0.1539
4.87,0.7451
0.95,0.5527
-8.92,7.7891
-8.19,2.6661
-6.77,-5.9914
-4.05,2.486
6.48,6.3538
4.59,-0.5754
-2.32,1.5818
5.6,4.3437
3.25,-3.229
2.92,-2.8445
0.03,0.0326
1.0,0.5408
7.79,0.4884
8.64,-6.127
-5.85,-5.3263
-2.58,2.1858
-4.57,0.6279
-1.57,0.0015
-3.87,2.88
-3.24,3.2258
-3.91,2.816
-3.9,2.8399
0.76,0.5512
-4.1,2.3658
-5.63,-4.4766
8.83,-7.2997
2.36,-1.6693
-5.43,-3.5524
-0.78,-0.5553
-2.43,1.8415
-6.21,-6.1935
-5.73,-4.8586
-2.58,2.1805
4.07,-2.4468
-5.91,-5.5143
-4.42,1.2766
-7.42,-3.1354
-0.5,-0.4372
6.47,6.3584
-1.8,0.4039
8.91,-7.7537
6.54,6.3269
9.96,-8.5738
7.02,5.18
5.58,4.2408
-5.39,-3.3954
-3.15,3.1489
4.57,-0.6525
8.73,-6.6951
4.15,-2.2256
-0.29,-0.2768
2.63,-2.2941
-1.23,-0.4072
8.5,-5.1497
6.99,5.3107
0.21,0.2013
-6.55,-6.3161
1.62,-0.087
7.06,5.0437
-2.53,2.0749
-1.62,0.0873
6.95,5.4747
6.89,5.6693
-5.23,-2.6
8.6,-5.8304
4.32,-1.6364
6.38,6.3484
3.49,-3.2791
-1.25,-0.3905
-4.89,-0.8702
-4.05,2.4869
4.12,-2.2971
1.16,0.4638
6.17,6.1332
-7.72,-1.0526
3.83,-2.9646
-4.74,-0.1204
-9.08,8.5476
8.32,-3.7563
-1.95,0.7118
0.7,0.5368
-0.93,-0.5565
-9.8,9.1202
-3.39,3.2864
1.56,0.0224
-0.74,-0.5475
-3.53,3.2682
9.38,-9.3765
0.84,0.5607
-9.08,8.528
5.42,3.5156
-1.14,-0.4764
5.55,4.1368
0.7,0.5338
1.23,0.4137
-2.66,2.347
-1.74,0.2863
5.4,3.419
8.73,-6.6926
-7.37,-3.4396
-3.75,3.0757
1.3,0.3519
9.95,-8.594
2.57,-2.1548
-6.37,-6.348
-4.68,0.1543
-4.47,1.0803
-8.45,4.7294
3.33,-3.2704
1.16,0.4626
-2.97,2.9289
-3.31,3.2651
-9.64,9.4133
9.19,-8.951
-0.67,-0.5251
-3.58,3.2409
3.36,-3.279
-3.58,3.2398
0.3,0.2865
