x,y
3.23,-0.996
7.47,0.3746
-8.38,-0.5017
4.61,-0.1047
-7.97,-0.1198
-8.44,-0.5548
7.66,0.1914
2.0,-0.4159
8.83,-0.8284
0.49,0.8803
-6.62,0.9444
4.74,0.0241
-3.08,-0.998
-1.91,-0.3311
-1.8,-0.2236
-6.5,0.9762
-7.33,0.4967
-4.34,-0.3593
2.29,-0.6614
9.62,-0.9812
-2.06,-0.4734
3.3,-0.9879
7.52,0.3275
-8.76,-0.7876
-3.2,-0.9981
-6.63,0.9417
7.16,0.6363
1.69,-0.115
7.65,0.2028
8.14,-0.2869
-5.61,0.7837
-1.49,0.0802
-1.16,0.4012
-0.22,0.9754
-7.61,0.2443
0.67,0.7843
3.23,-0.9964
4.25,-0.4455
1.77,-0.1976
-3.99,-0.6603
9.9,-0.8892
-1.72,-0.1471
-4.52,-0.1886
4.31,-0.3913
6.15,0.991
-9.07,-0.9387
-1.86,-0.2862
5.24,0.4997
0.54,0.856
-7.1,0.6819
0.26,0.9669
-6.48,0.9811
-7.09,0.6925
-9.9,-0.8889
8.3,-0.4317
1.63,-0.0565
8.99,-0.9064
-6.18,0.995
7.84,0.011
3.2,-0.9985
4.17,-0.5129
-1.37,0.2043
-3.41,-0.9634
9.83,-0.919
-4.61,-0.0976
-6.41,0.9921
-2.6,-0.8547
0.75,0.7314
-7.29,0.5306
0.14,0.9898
4.14,-0.5428
-1.47,0.105
-6.13,0.9881
3.62,-0.8873
-8.0,-0.1418
-4.62,-0.0916
9.15,-0.9617
4.06,-0.6098
-6.15,0.9909
-6.76,0.8869
1.09,0.4589
-9.74,-0.9517
-4.19,-0.4968
9.3,-0.9923
1.47,0.0962
9.12,-0.9532
-2.97,-0.985
3.17,-0.9995
-5.91,0.9305
2.34,-0.6921
4.05,-0.6141
-7.07,0.7092
7.93,-0.0756
-3.55,-0.9183
-4.55,-0.1656
0.65,0.7974
6.33,0.9989
0.37,0.9338
-1.49,0.0824
3.52,-0.928
3.07,-0.9973
7.01,0.7498
8.36,-0.4814
-4.6,-0.1097
-2.19,-0.578
-5.43,0.6561
-9.0,-0.9126
1.48,0.0918
-7.26,0.5605
-1.06,0.4859
-9.08,-0.9403
-7.04,0.7261
8.51,-0.6081
1.52,0.0547
-6.94,0.7946
7.54,0.3057
-8.55,-0.6401
6.57,0.9594
9.72,-0.9564
0.13,0.9918
-7.17,0.63
-1.26,0.3067
-2.58,-0.845
-9.6,-0.984
5.54,0.7395
9.85,-0.9108
9.9,-0.8876
-9.58,-0.9884
-5.27,0.5325
-5.23,0.4922
7.46,0.3865
4.78,0.0697
0.86,0.6557
5.69,0.831
2.54,-0.8246
-3.84,-0.765
4.78,0.0651
0.11,0.994
-0.96,0.5773
8.42,-0.5327
7.25,0.57
-9.4,-0.9996
-0.23,0.9727
9.72,-0.958
-0.21,0.9781
3.89,-0.7299
-7.85,-0.0008
5.61,0.779
-7.62,0.232
-7.39,0.4491
-8.61,-0.6857
3.3,-0.9877
9.6,-0.9844
-6.32,0.9993
-0.73,0.7425
-9.74,-0.9498
4.9,0.19
-4.6,-0.1171
-1.65,-0.0782
2.47,-0.7837
-5.38,0.6229
-5.05,0.3305
2.92,-0.976
9.39,-0.9994
-1.8,-0.2316
-2.78,-0.9363
-3.53,-0.9269
3.59,-0.9009
1.71,-0.1436
5.08,0.3594
8.4,-0.5166
-5.68,0.8215
8.07,-0.211
-0.13,0.992
2.92,-0.9761
6.46,0.9843
9.88,-0.8989
-2.59,-0.8499
0.94,0.5892
0.48,0.8882
-4.67,-0.0381
-9.62,-0.9813
-8.36,-0.481
8.88,-0.8536
-5.84,0.9053
-5.62,0.7873
7.77,0.0814
0.95,0.5838
-5.7,0.836
-4.31,-0.3908
-2.91,-0.9731
-1.84,-0.2617
0.02,0.9998
-0.07,0.9974
5.62,0.7852
4.94,0.2208
9.05,-0.9322
-5.57,0.7534
4.45,-0.2604
6.13,0.9879
-5.98,0.955
8.38,-0.5049
-4.66,-0.0476
4.93,0.216
-6.35,0.9977
3.92,-0.7153
-4.05,-0.6162
6.6,0.9497
-0.7,0.7661
-1.52,0.051
9.77,-0.9411
-7.99,-0.1356
1.65,-0.0767
-3.18,-0.9994
2.86,-0.9608
-2.58,-0.8475
-6.68,0.9242
0.86,0.6538
0.03,0.9995
-0.17,0.9862
5.68,0.823
3.61,-0.8943
7.93,-0.079
2.01,-0.4249
-0.23,0.9737
-1.31,0.2607
7.43,0.415
0.56,0.8466
3.27,-0.9917
1.79,-0.2194
-8.84,-0.8323
-4.57,-0.1416
-4.26,-0.4383
3.84,-0.768
0.8,0.6984
8.25,-0.388
-4.99,0.2713
1.81,-0.2403
4.8,0.0913
-2.64,-0.8774
8.05,-0.1903
-4.09,-0.5819
0.1,0.9945
2.41,-0.7454
-4.89,0.1726
-3.91,-0.7176
2.04,-0.4485
-1.5,0.0695
-2.67,-0.8894
3.01,-0.9915
6.71,0.9116
9.08,-0.9421
8.74,-0.772
-1.09,0.4619
0.69,0.7702
-7.22,0.5887
1.87,-0.2908
-4.74,0.0238
-3.2,-0.9986
-5.39,0.627
-6.97,0.773
-2.14,-0.5412
-1.54,0.0276
5.02,0.306
4.68,-0.0373
5.76,0.8657
-3.43,-0.9581
9.01,-0.917
-8.8,-0.8124
-6.44,0.9876
7.38,0.4544
-1.68,-0.107
7.37,0.4643
3.19,-0.999
0.3,0.955
-1.82,-0.2509
4.4,-0.3085
8.92,-0.8772
-7.87,-0.0142
-0.61,0.8224
4.34,-0.3664
-1.0,0.5394
2.18,-0.5682
-6.06,0.9752
8.81,-0.8169
7.71,0.1469
2.45,-0.7724
-2.6,-0.8552
0.65,0.7958
3.48,-0.9435
-7.15,0.644
9.25,-0.9848
-1.76,-0.1843
-8.85,-0.8391
-6.03,0.9673
0.82,0.6833
-6.85,0.8411
2.53,-0.8214
-0.55,0.8516
7.3,0.5291
-7.95,-0.0935
5.5,0.7108
1.16,0.3949
8.81,-0.8166
4.07,-0.5978
9.61,-0.982
-4.34,-0.364
9.35,-0.9974
-4.14,-0.5418
3.17,-0.9997
-3.69,-0.8517
-4.68,-0.0313
0.01,1.0
2.71,-0.9095
-7.68,0.1767
0.76,0.7229
8.61,-0.6871
-4.91,0.1919
-8.51,-0.6126
-6.5,0.9776
-5.86,0.9116
-9.79,-0.9324
1.07,0.4843
2.36,-0.7086
2.31,-0.6705
7.58,0.2683
4.87,0.1531
-4.79,0.0729
-4.71,0.0017
-0.78,0.7074
5.05,0.3336
3.25,-0.994
9.18,-0.9696
0.82,0.6799
0.87,0.6482
5.36,0.6001
4.04,-0.6266
4.98,0.2596
8.37,-0.4932
-8.45,-0.5613
-7.87,-0.019
-0.97,0.5635
-0.18,0.9835
-4.39,-0.3192
5.97,0.9519
0.23,0.9733
4.85,0.1362
-6.86,0.8362
-1.84,-0.2662
-3.5,-0.9364
-1.25,0.3108
5.22,0.4863
-2.93,-0.9783
-4.8,0.0902
-6.22,0.9982
-5.52,0.7204
4.49,-0.2234
-3.53,-0.9266
-1.29,0.2738
-0.05,0.999
1.39,0.18
3.07,-0.9977
9.81,-0.9269
5.33,0.5769
-4.43,-0.2781
-7.29,0.5341
6.29,0.9999
5.14,0.4149
8.12,-0.2592
-2.03,-0.446
9.59,-0.9857
9.79,-0.9357
-5.51,0.7142
-7.15,0.6494
4.66,-0.0551
4.56,-0.1515
-6.21,0.9976
6.96,0.7778
-0.07,0.9974
-3.55,-0.9189
-1.29,0.2767
-5.8,0.8866
-9.36,-0.998
5.8,0.8856
7.77,0.0795
0.83,0.6752
6.11,0.9857
-7.49,0.3519
-3.13,-0.9999
3.05,-0.996
1.94,-0.363
-8.92,-0.8738
2.41,-0.7428
5.69,0.8308
-5.23,0.4974
-5.07,0.3537
0.62,0.8134
-1.14,0.4144
6.26,0.9996
8.46,-0.5697
2.6,-0.8561
-4.51,-0.2003
2.19,-0.5804
9.56,-0.9914
8.54,-0.6366
8.87,-0.8481
-5.56,0.7482
-8.64,-0.7109
2.59,-0.8533
6.98,0.7669
-9.63,-0.9791
-5.26,0.5171
7.09,0.6905
-3.82,-0.7761
-8.12,-0.2677
6.96,0.779
-4.04,-0.6214
4.57,-0.1418
-2.7,-0.9046
1.82,-0.2472
4.97,0.2519
-7.92,-0.065
-1.54,0.0262
8.28,-0.417
-2.59,-0.8536
8.13,-0.2682
-1.74,-0.1729
4.85,0.1392
7.5,0.3427
4.5,-0.2109
-5.64,0.8029
-9.05,-0.9311
7.67,0.1829
0.3,0.9539
9.88,-0.898
-6.12,0.9872
-4.31,-0.392
-1.47,0.1041
3.68,-0.8593
-6.57,0.9605
-1.94,-0.3611
-2.15,-0.5492
-0.46,0.8968
-6.56,0.9624
0.6,0.8243
-3.23,-0.9958
-4.7,-0.0142
7.25,0.5679
-0.65,0.7966
-9.51,-0.9966
-8.56,-0.6483
8.38,-0.5007
-3.83,-0.7735
6.53,0.9696
8.19,-0.3289
7.88,-0.0228
9.22,-0.9789
8.0,-0.1444
3.28,-0.9903
7.05,0.7225
8.56,-0.645
-5.46,0.6763
-3.2,-0.9981
6.84,0.8463
0.18,0.9845
5.67,0.8179
0.24,0.9714
2.62,-0.8648
5.97,0.9506
6.27,0.9999
-1.57,0.0014
-4.67,-0.0458
-3.64,-0.8799
4.06,-0.611
-8.66,-0.7195
-4.62,-0.0898
5.06,0.3398
-0.53,0.8627
4.46,-0.2519
4.34,-0.3661
-7.34,0.4874
-3.78,-0.8039
3.77,-0.8081
4.3,-0.3983
7.73,0.1258
4.37,-0.3339
8.16,-0.2994
-1.44,0.129
2.63,-0.8711
-1.19,0.3698
7.78,0.0712
6.35,0.9978
7.74,0.1162
-9.45,-0.9996
4.09,-0.5803
-6.75,0.8931
5.3,0.5527
-8.77,-0.7901
-2.58,-0.8472
-3.04,-0.9953
8.92,-0.8761
-4.37,-0.3382
-4.16,-0.5242
7.71,0.1421
-9.67,-0.9708
4.22,-0.4715
-4.6,-0.1149
-9.17,-0.967
-3.87,-0.745
6.44,0.9882
-6.69,0.9183
8.27,-0.3996
-2.77,-0.9308
-3.97,-0.6759
-5.77,0.8727
-7.55,0.3019
-6.43,0.9898
1.1,0.4496
0.16,0.987
4.02,-0.6387
-9.77,-0.9398
5.71,0.8381
9.63,-0.9796
9.58,-0.9885
6.93,0.7989
9.36,-0.9978
9.77,-0.9421
-6.69,0.9164
-0.07,0.9977
6.38,0.9952
4.23,-0.4648
-9.71,-0.9592
-5.16,0.4288
4.31,-0.3876
-2.99,-0.9893
-5.96,0.947
-8.24,-0.3755
-4.33,-0.373
6.65,0.9351
-8.68,-0.7386
-9.31,-0.9931
-7.48,0.3696
-0.75,0.7285
-8.54,-0.6318
-9.99,-0.8438
-3.96,-0.6821
5.53,0.7264
-7.97,-0.1185
-3.13,-1.0
0.65,0.7974
-6.56,0.961
3.17,-0.9995
6.06,0.9751
1.96,-0.3774
-9.76,-0.9451
-5.3,0.5544
-6.82,0.8613
-4.05,-0.6134
-6.1,0.9826
1.06,0.4918
4.35,-0.3518
7.63,0.2242
6.4,0.9928
3.9,-0.7286
-5.34,0.5904
-6.7,0.9128
-2.88,-0.967
7.34,0.4946
-5.4,0.6329
6.49,0.9784
4.23,-0.4677
7.61,0.2439
0.23,0.9738
1.05,0.4997
7.8,0.0515
9.07,-0.9391
-0.73,0.7443
-4.49,-0.2211
-2.16,-0.5569
2.73,-0.9157
1.17,0.3906
4.09,-0.5823
5.79,0.8804
-0.92,0.6052
0.17,0.9864
4.53,-0.1843
5.23,0.4976
6.61,0.946
-6.02,0.9648
9.87,-0.9044
-9.96,-0.8616
6.31,0.9996
3.24,-0.9949
-9.56,-0.9908
-1.12,0.435
-4.64,-0.0736
1.63,-0.0587
7.0,0.751
-1.77,-0.2027
-7.43,0.4117
5.64,0.8027
-0.3,0.9568
0.64,0.8037
-7.24,0.5752
-1.25,0.3122
-1.28,0.2897
2.0,-0.4128
-3.56,-0.9119
2.33,-0.6909
6.66,0.931
-6.04,0.97
-5.12,0.3941
-8.78,-0.7965
-9.68,-0.9684
-5.32,0.5685
4.97,0.2541
-9.11,-0.9516
-1.29,0.2802
-6.57,0.9581
-1.33,0.2426
-7.46,0.3826
4.23,-0.4611
-6.57,0.9596
-0.98,0.5586
-1.71,-0.1353
-7.43,0.4133
-0.73,0.7451
-9.12,-0.9549
-2.89,-0.9687
1.51,0.061
-5.15,0.4215
6.66,0.9315
4.79,0.0822
2.01,-0.4221
2.76,-0.9289
-0.62,0.8133
-4.05,-0.6162
6.11,0.9857
9.12,-0.9545
-2.17,-0.5655
5.26,0.5207
-2.42,-0.7524
-5.57,0.7552
-3.93,-0.7024
4.75,0.0417
0.46,0.8944
-8.8,-0.8107
-8.66,-0.7195
-4.99,0.2749
-1.0,0.5428
5.86,0.9111
-7.8,0.0564
6.33,0.9991
-0.68,0.7754
-5.83,0.897
0.96,0.5766
3.17,-0.9996
2.16,-0.5548
0.4,0.9191
-9.17,-0.9678
-8.37,-0.4965
6.79,0.8753
0.89,0.6326
-8.28,-0.4146
4.11,-0.5642
-7.74,0.1095
3.58,-0.907
-0.42,0.9125
4.4,-0.3046
4.0,-0.6547
3.02,-0.993
5.59,0.7679
-8.18,-0.3201
-3.05,-0.9957
1.14,0.4144
9.89,-0.8916
-5.43,0.6566
-6.39,0.9945
-8.51,-0.6093
1.99,-0.4038
-6.17,0.9937
-9.48,-0.9985
-4.13,-0.5493
-1.59,-0.0224
-8.66,-0.7217
-7.22,0.5928
-5.41,0.6438
-4.18,-0.5066
7.12,0.6687
-2.92,-0.9764
2.25,-0.6285
7.67,0.1788
4.51,-0.1977
6.52,0.9711
-9.28,-0.9897
3.09,-0.9985
2.76,-0.929
-1.94,-0.36
7.34,0.4914
5.69,0.8315
2.33,-0.6874
5.09,0.3655
0.08,0.9969
-8.74,-0.7727
5.37,0.61
7.87,-0.0121
-3.09,-0.9986
5.58,0.7611
-2.88,-0.9658
8.78,-0.7992
8.44,-0.5572
2.54,-0.8229
7.08,0.7
3.68,-0.8575
-1.47,0.0961
5.55,0.744
-3.88,-0.7389
-1.35,0.2192
-3.46,-0.9509
-3.75,-0.8211
-1.45,0.1246
-0.14,0.9899
2.27,-0.6418
-2.76,-0.929
-2.85,-0.9589
1.34,0.2336
-2.45,-0.7725
-0.49,0.88
3.63,-0.8833
-0.16,0.9872
0.45,0.9023
1.86,-0.2827
-7.98,-0.1219
2.95,-0.982
5.35,0.593
6.94,0.7912
9.4,-0.9996
-8.33,-0.4544
4.13,-0.5501
9.14,-0.9609
-8.48,-0.585
4.76,0.0497
5.41,0.6402
5.72,0.8435
4.9,0.1905
-9.11,-0.9516
9.39,-0.9994
-2.9,-0.972
6.64,0.9382
-7.78,0.0698
7.04,0.7274
2.65,-0.8836
-6.66,0.9314
0.69,0.7708
-5.93,0.9393
-9.82,-0.923
-3.89,-0.7322
8.18,-0.316
-4.42,-0.2837
-9.01,-0.9135
-4.36,-0.3446
-4.84,0.1304
2.76,-0.9282
3.98,-0.6709
-0.19,0.9827
9.7,-0.9622
7.23,0.5844
-5.99,0.9587
2.03,-0.4471
7.23,0.5826
2.04,-0.4483
-4.83,0.1149
5.21,0.477
-2.72,-0.9111
8.14,-0.2779
-9.41,-0.9999
-6.63,0.9397
1.4,0.1738
3.18,-0.9993
0.38,0.9297
1.9,-0.3232
-9.54,-0.9933
1.98,-0.3969
-0.43,0.9085
-9.33,-0.9952
2.09,-0.4938
9.51,-0.9964
-3.06,-0.9966
8.75,-0.7795
9.34,-0.9963
0.29,0.9591
-0.55,0.8538
-0.71,0.7616
1.36,0.2052
6.47,0.9828
5.49,0.7028
0.77,0.7189
-1.61,-0.0393
7.55,0.295
4.99,0.2716
-2.66,-0.884
0.65,0.7982
-2.63,-0.8698
8.68,-0.734
-0.55,0.8547
7.05,0.7229
-0.37,0.9311
6.16,0.9918
-7.51,0.3376
-4.5,-0.2117
-4.08,-0.5892
2.6,-0.8546
-1.67,-0.0987
5.83,0.9009
-7.5,0.3484
9.22,-0.9784
3.2,-0.9984
3.61,-0.8918
3.22,-0.9972
-6.08,0.9799
3.7,-0.8506
6.94,0.7902
-1.13,0.4292
-8.79,-0.8037
9.03,-0.9222
-8.2,-0.3421
-6.2,0.9969
-5.74,0.8564
2.08,-0.4855
-1.69,-0.1199
5.55,0.7453
-2.76,-0.9295
7.63,0.2197
-3.86,-0.7551
-2.02,-0.4322
6.86,0.8355
-8.36,-0.4861
2.42,-0.7484
-2.84,-0.9541
3.54,-0.9199
7.59,0.2569
5.69,0.8287
-9.81,-0.9273
-3.13,-1.0
-8.74,-0.7765
-8.76,-0.7864
-1.67,-0.1039
-2.62,-0.8656
-9.4,-0.9997
5.56,0.7497
-9.93,-0.877
7.99,-0.1366
-5.46,0.6767
3.94,-0.6946
1.66,-0.0852
3.23,-0.9958
-8.34,-0.4679
-6.33,0.9989
7.57,0.2814
-6.63,0.9389
-5.81,0.8884
0.32,0.9481
1.02,0.5218
-0.32,0.9484
-5.88,0.9203
-0.69,0.7742
-0.52,0.8677
-3.01,-0.9917
-9.4,-0.9997
1.24,0.3269
4.75,0.0365
4.22,-0.4766
-5.28,0.5395
-3.01,-0.9907
-0.58,0.8368
-3.9,-0.7257
-4.35,-0.3544
9.33,-0.995
-2.24,-0.6169
9.59,-0.9863
-1.56,0.0152
3.88,-0.7414
-7.26,0.5603
-0.96,0.5775
5.96,0.9481
1.11,0.4455
-7.83,0.0196
0.17,0.9864
-4.62,-0.0948
5.43,0.6608
-0.4,0.9207
-9.45,-0.9997
2.94,-0.9796
5.64,0.8002
-8.32,-0.4502
-6.74,0.8987
6.73,0.9019
3.05,-0.9957
8.63,-0.6987
-3.29,-0.989
-4.47,-0.2404
9.19,-0.973
-5.38,0.6158
7.12,0.6679
0.66,0.7921
5.74,0.8565
-5.92,0.9343
-6.61,0.9482
1.03,0.5169
-3.86,-0.7537
5.07,0.3524
4.24,-0.4515
-2.4,-0.7389
-1.89,-0.3161
2.67,-0.891
-0.16,0.9876
-8.46,-0.5655
-2.07,-0.4744
-0.22,0.9757
3.87,-0.7444
5.12,0.3936
5.46,0.6765
-7.49,0.3522
-7.46,0.3874
-0.12,0.9933
1.6,-0.0253
0.7,0.7671
-3.54,-0.9219
-1.38,0.1861
5.22,0.4817
1.0,0.5383
2.38,-0.7266
0.73,0.7427
-2.83,-0.9529
5.03,0.3084
-5.28,0.5342
-1.16,0.4024
-3.22,-0.997
6.73,0.9026
-9.2,-0.9751
-0.87,0.6472
8.98,-0.9025
3.48,-0.9419
-4.38,-0.3293
5.76,0.8671
-4.17,-0.5204
7.71,0.1461
0.81,0.6923
6.09,0.9807
1.51,0.0639
-6.69,0.9179
-7.36,0.4753
2.66,-0.8884
-2.67,-0.8902
4.46,-0.2545
-8.37,-0.4904
-9.34,-0.9961
8.28,-0.4161
2.15,-0.5463
8.93,-0.8811
-8.08,-0.2245
-9.4,-0.9998
-6.95,0.7847
-4.95,0.237
9.73,-0.9552
-8.8,-0.8129
-2.83,-0.953
8.39,-0.51
-3.76,-0.8159
4.08,-0.5894
3.44,-0.9565
-2.81,-0.9443
7.67,0.1807
-4.77,0.0584
-4.68,-0.0317
1.74,-0.171
-6.6,0.9508
-9.04,-0.9285
-4.65,-0.0588
4.7,-0.0089
7.65,0.2051
7.44,0.4001
-2.54,-0.8226
8.37,-0.4948
-0.01,1.0
7.89,-0.0368
4.75,0.0342
5.86,0.9116
1.6,-0.0313
-7.56,0.2918
-1.17,0.3917
4.73,0.0216
-4.58,-0.1295
-6.04,0.9704
9.9,-0.89
-5.18,0.4544
-1.06,0.4861
6.76,0.8876
9.26,-0.987
0.55,0.8532
1.42,0.1493
-7.72,0.1359
-0.36,0.9343
3.88,-0.741
-7.1,0.6831
-2.45,-0.77
-8.77,-0.796
0.49,0.8834
-4.48,-0.2344
5.23,0.498
-3.34,-0.9796
9.07,-0.938
-3.84,-0.7679
1.03,0.5118
-7.41,0.4296
-0.26,0.9653
6.2,0.9966
-6.46,0.984
4.15,-0.5321
-9.16,-0.9648
4.24,-0.4556
-7.54,0.313
2.07,-0.4792
-0.55,0.8532
-7.77,0.0874
2.36,-0.7078
8.3,-0.4323
-6.4,0.9937
