x,y
6.46,0.1721
5.67,-0.5756
7.35,0.8763
1.22,0.9376
-9.52,0.0934
0.25,0.2449
-9.17,-0.2554
2.49,0.6088
-1.81,-0.9727
4.42,-0.9581
-9.18,-0.2384
2.47,0.6196
0.89,0.7779
-9.74,0.3078
-9.11,-0.3129
6.15,-0.1317
-1.53,-0.9991
-7.5,-0.9389
-9.2,-0.2259
-8.25,-0.9242
-4.77,0.9981
4.36,-0.9373
2.31,0.7412
2.01,0.905
2.19,0.8166
-3.43,0.2797
-2.19,-0.8119
-3.15,0.0126
8.61,0.7276
-5.41,0.7669
1.89,0.9493
-3.79,0.6019
-7.94,-0.9962
6.1,-0.1839
-7.17,-0.7735
9.53,-0.1038
7.76,0.9956
-3.69,0.5229
5.24,-0.8659
0.33,0.3217
-6.13,0.1533
4.83,-0.9928
2.18,0.8193
3.07,0.07
-6.99,-0.6497
0.7,0.6479
-4.37,0.9436
6.25,-0.0347
-6.81,-0.5064
9.32,0.1076
-4.02,0.7692
2.95,0.1893
5.82,-0.4487
-3.75,0.5689
8.63,0.7126
1.87,0.9553
-5.35,0.8044
-6.1,0.1843
-6.38,-0.094
-0.49,-0.4713
-9.58,0.1517
-0.55,-0.5236
6.71,0.4153
-5.59,0.6401
-3.25,0.1098
-6.35,-0.0709
-4.31,0.9206
4.9,-0.9832
8.81,0.5756
4.11,-0.8235
-2.58,-0.5338
-2.99,-0.1548
-9.89,0.4469
1.66,0.9959
8.75,0.6277
8.41,0.8503
2.99,0.1519
9.18,0.246
9.77,-0.3414
-8.48,-0.8129
4.66,-0.9986
-8.36,-0.8755
4.46,-0.9695
0.76,0.6867
-2.96,-0.1792
7.88,0.9996
-7.87,-0.9998
5.81,-0.4534
8.05,0.981
9.52,-0.0934
-3.44,0.2906
-6.11,0.1747
-9.22,-0.2071
-6.01,0.2745
3.17,-0.0274
0.06,0.064
-6.96,-0.6249
-6.19,0.0951
5.8,-0.4673
-1.28,-0.9578
-8.69,-0.6712
-7.77,-0.9964
6.42,0.1379
2.87,0.2719
9.65,-0.2203
6.81,0.5059
-7.23,-0.8108
-5.87,0.3971
-2.05,-0.8882
-3.93,0.7111
-7.1,-0.7286
-3.13,-0.0112
-9.61,0.186
3.02,0.1167
-9.31,-0.1174
-8.43,-0.8381
-2.28,-0.7569
3.18,-0.0376
-8.24,-0.9263
-1.46,-0.9942
7.38,0.8891
-5.28,0.8451
-7.56,-0.9571
-2.26,-0.7687
7.74,0.9932
0.13,0.1339
4.72,-1.0
9.34,0.0881
5.28,-0.8426
-9.08,-0.3352
-3.78,0.5995
1.32,0.9694
-7.29,-0.8444
-6.35,-0.0626
4.73,-0.9998
-6.79,-0.4877
-0.66,-0.6152
-2.88,-0.2623
7.01,0.6624
-2.05,-0.8868
2.11,0.857
-7.29,-0.8449
-8.67,-0.6849
-3.2,0.0604
0.35,0.3469
-7.63,-0.9751
9.78,-0.3492
3.07,0.0715
-4.92,0.9791
4.94,-0.9732
1.14,0.9092
-0.25,-0.2432
1.5,0.9978
-1.1,-0.8906
2.34,0.7157
6.44,0.1541
-0.03,-0.027
-3.84,0.6458
1.02,0.8541
3.54,-0.3923
-0.88,-0.7728
-0.19,-0.1894
-7.12,-0.7449
-8.8,-0.5846
-7.63,-0.9759
7.84,1.0
-5.89,0.379
9.84,-0.4079
6.98,0.6402
5.37,-0.7911
-7.23,-0.8092
3.03,0.1105
-9.65,0.227
-3.06,-0.0802
0.33,0.3275
-8.17,-0.9514
-7.79,-0.9979
3.82,-0.6299
-3.41,0.2693
4.31,-0.9202
3.72,-0.546
-6.14,0.139
3.28,-0.1341
-0.33,-0.3211
-5.94,0.3378
9.88,-0.4412
0.3,0.2934
9.13,0.2938
0.79,0.7131
-1.67,-0.9951
0.68,0.626
-4.54,0.9852
-9.2,-0.2241
6.61,0.3183
9.86,-0.42
2.16,0.8318
-4.15,0.8471
-0.51,-0.4895
7.39,0.8929
8.94,0.4704
4.94,-0.9749
8.96,0.4514
-6.28,0.0014
8.3,0.9011
-4.29,0.9108
-6.32,-0.0379
9.67,-0.2434
-3.68,0.514
3.09,0.0555
-6.91,-0.588
6.88,0.5637
-3.78,0.5924
8.48,0.8087
8.46,0.8199
1.86,0.9589
-6.79,-0.4857
2.77,0.3674
-3.16,0.0224
-1.91,-0.9431
-4.02,0.7683
4.98,-0.9645
-0.12,-0.1154
4.7,-0.9999
9.66,-0.2345
3.75,-0.5742
9.45,-0.0259
4.76,-0.9986
-9.46,0.0365
-2.83,-0.3025
0.57,0.5408
2.55,0.5545
9.99,-0.537
-0.31,-0.3004
9.49,-0.0683
-8.52,-0.7869
2.65,0.4735
-5.08,0.9341
-1.92,-0.9403
6.98,0.6412
9.25,0.1755
-9.2,-0.2228
0.51,0.4869
0.16,0.1553
1.2,0.9327
-1.65,-0.9972
5.2,-0.8818
1.5,0.9974
6.17,-0.1106
-9.81,0.3792
-1.26,-0.9532
-6.77,-0.4701
2.34,0.7168
-2.33,-0.7244
4.1,-0.8201
-4.07,0.8027
4.94,-0.9737
-7.51,-0.942
-4.13,0.8346
-5.7,0.5484
-7.84,-0.9998
6.81,0.5042
-1.59,-0.9998
3.29,-0.1488
-3.04,-0.0986
-7.1,-0.7268
-0.24,-0.2371
-1.16,-0.9186
7.86,1.0
-5.24,0.8626
5.62,-0.6153
5.76,-0.502
-3.78,0.5936
-9.73,0.3053
8.03,0.9852
0.57,0.5391
2.01,0.9062
-6.96,-0.624
2.05,0.8866
7.51,0.9426
-2.7,-0.4302
1.15,0.912
4.54,-0.9848
-5.5,0.7071
5.63,-0.6064
-6.06,0.222
-3.64,0.4778
0.23,0.2267
-3.69,0.5238
5.26,-0.8552
1.14,0.9102
9.42,0.0028
-6.15,0.1302
9.32,0.1046
0.81,0.7211
-0.96,-0.8183
5.97,-0.3055
-7.35,-0.8742
5.41,-0.7669
9.9,-0.4574
9.6,-0.1709
-6.96,-0.6268
-7.18,-0.779
-7.07,-0.7085
7.32,0.8613
-5.22,0.8742
7.42,0.9073
-2.71,-0.4209
-5.28,0.8452
-1.66,-0.9964
-1.42,-0.9879
-9.3,-0.1261
6.15,-0.1285
5.85,-0.4158
-7.33,-0.8652
-8.33,-0.8865
5.43,-0.7563
9.75,-0.3204
-2.01,-0.9063
-4.58,0.9913
-4.03,0.7765
5.15,-0.907
4.91,-0.9811
-2.07,-0.8764
-5.01,0.9571
5.57,-0.657
3.4,-0.2517
1.44,0.9921
-7.29,-0.8442
-3.78,0.5926
2.0,0.909
-4.6,0.9941
-6.01,0.2721
0.47,0.4537
-9.52,0.0975
-5.8,0.4648
0.3,0.2961
-8.07,-0.9758
-9.36,-0.0614
1.15,0.9134
4.44,-0.9632
6.81,0.5045
4.62,-0.996
3.82,-0.6257
-7.73,-0.992
8.67,0.6834
7.74,0.9936
-2.43,-0.6523
6.47,0.1883
3.6,-0.4455
-5.26,0.8519
-3.36,0.2182
-9.15,-0.2714
-8.68,-0.6745
1.38,0.9826
-4.43,0.9596
8.74,0.6352
-5.79,0.4734
-9.6,0.1765
6.33,0.0496
-7.45,-0.9187
8.97,0.4435
-7.18,-0.7807
5.12,-0.9198
-3.85,0.6532
1.83,0.9675
1.68,0.9941
-2.06,-0.8849
2.52,0.5795
-0.07,-0.0738
5.4,-0.7735
-3.9,0.6848
0.09,0.0924
-2.62,-0.4991
-4.6,0.9937
5.25,-0.8569
-5.32,0.8196
2.92,0.2183
-1.85,-0.9615
-4.09,0.8135
-6.14,0.1378
-8.99,-0.417
-3.13,-0.0091
2.28,0.7619
-9.25,-0.1784
-4.17,0.8544
-7.57,-0.961
-3.77,0.5854
-8.24,-0.9269
-8.6,-0.7373
-9.89,0.45
3.03,0.1065
-3.13,-0.0116
-8.69,-0.667
-0.68,-0.6304
-8.3,-0.9024
9.58,-0.1586
2.91,0.2322
-8.49,-0.8029
-0.39,-0.3804
1.9,0.9454
6.38,0.0929
-4.94,0.9748
7.47,0.9257
-0.8,-0.7146
-5.62,0.6178
2.05,0.8861
1.87,0.9568
-1.3,-0.9628
-4.41,0.954
-8.8,-0.5869
-5.72,0.5308
-5.29,0.8381
-5.7,0.5469
0.47,0.4542
6.56,0.2697
-2.96,-0.1796
-4.0,0.7597
-0.93,-0.8007
6.93,0.6054
-0.66,-0.6156
-4.05,0.7894
-4.46,0.9684
-6.68,-0.3841
-4.7,0.9999
7.75,0.9951
-0.3,-0.2947
3.54,-0.3885
-6.52,-0.2308
5.3,-0.834
-9.51,0.089
8.82,0.5685
1.63,0.998
-0.61,-0.5722
6.2,-0.0821
4.71,-1.0
-7.38,-0.8885
6.18,-0.1033
6.02,-0.257
1.61,0.9991
9.98,-0.5229
-8.99,-0.4228
-7.31,-0.8571
-9.68,0.2494
-2.38,-0.6878
6.16,-0.1227
4.57,-0.9903
-8.54,-0.7718
-2.08,-0.8711
-2.71,-0.4144
3.2,-0.0626
-1.79,-0.9765
9.87,-0.4276
-5.04,0.947
5.54,-0.6783
3.95,-0.7247
2.43,0.6543
-7.63,-0.9753
4.46,-0.9686
-9.55,0.1223
2.58,0.5342
2.49,0.6057
-9.28,-0.143
6.68,0.3825
2.94,0.1968
1.43,0.9895
-8.84,-0.5509
-7.08,-0.7151
2.76,0.3755
7.71,0.9903
-3.51,0.3614
-4.49,0.9758
7.5,0.9382
-7.54,-0.9524
-9.43,0.0098
-3.91,0.6927
5.08,-0.9337
-1.28,-0.9574
2.15,0.8347
-5.6,0.6302
-4.17,0.8579
9.42,0.0047
-2.03,-0.898
6.39,0.1032
-1.44,-0.9916
-6.17,0.1105
-8.2,-0.9391
-8.94,-0.4643
8.53,0.778
2.2,0.808
-7.83,-0.9998
-2.26,-0.7737
9.03,0.3852
-3.93,0.7126
-2.11,-0.8587
-6.72,-0.4245
3.48,-0.3324
8.48,0.8101
7.56,0.9559
0.02,0.025
8.79,0.5952
-4.48,0.9733
5.67,-0.5752
-0.21,-0.2101
-3.84,0.6414
1.79,0.9767
5.26,-0.8542
7.21,0.7975
9.26,0.1681
-2.58,-0.5364
-6.17,0.1168
3.52,-0.371
7.59,0.9656
3.22,-0.0791
9.92,-0.4736
-9.27,-0.1544
-0.46,-0.4457
1.16,0.916
-9.88,0.437
-5.52,0.6891
-4.3,0.9162
-7.17,-0.775
7.28,0.8389
2.13,0.8467
0.23,0.2281
1.14,0.9078
5.68,-0.5659
-0.28,-0.278
-7.81,-0.999
5.67,-0.5738
1.44,0.9917
1.07,0.8772
1.15,0.9127
-8.61,-0.728
-0.36,-0.3541
5.19,-0.8865
-2.09,-0.8697
-5.98,0.2942
-8.97,-0.4422
4.92,-0.9776
-5.18,0.8912
5.11,-0.9216
9.44,-0.0105
8.26,0.9195
3.01,0.1271
-4.74,0.9995
3.61,-0.4557
-7.97,-0.9932
1.85,0.9624
9.09,0.331
4.19,-0.8665
6.24,-0.0438
-7.95,-0.9957
7.16,0.7708
9.5,-0.0794
2.21,0.8011
3.77,-0.5859
9.99,-0.5339
-2.21,-0.8019
-8.67,-0.6817
-5.46,0.7364
-6.32,-0.0385
-7.1,-0.7264
-6.46,-0.1747
-5.27,0.849
4.81,-0.9952
-3.85,0.6539
-3.83,0.6334
-6.9,-0.5768
3.27,-0.1242
-2.02,-0.8998
-3.42,0.2772
7.46,0.9215
-3.88,0.6701
1.1,0.8902
0.33,0.3219
-0.31,-0.3011
-2.85,-0.2892
9.44,-0.0122
-9.37,-0.0523
-5.6,0.63
6.27,-0.009
9.49,-0.0656
1.74,0.9854
-6.04,0.2368
2.68,0.4473
5.07,-0.9383
1.48,0.9959
-0.69,-0.6345
2.73,0.4012
-4.4,0.9515
8.03,0.9838
-5.92,0.3507
-3.81,0.6197
4.17,-0.8579
0.85,0.7527
-4.5,0.9773
-2.7,-0.4299
9.26,0.1605
-4.31,0.9198
3.98,-0.7448
3.84,-0.64
7.55,0.9549
3.08,0.0607
3.42,-0.279
-3.4,0.2515
4.76,-0.9991
3.52,-0.3733
2.79,0.3442
-7.01,-0.6657
5.11,-0.9229
8.24,0.9248
-0.17,-0.1724
-8.89,-0.5117
7.49,0.9348
0.7,0.6449
-4.15,0.8464
-5.66,0.5797
8.5,0.7968
-6.35,-0.066
-8.51,-0.7939
5.58,-0.6429
-4.92,0.9781
-8.88,-0.5196
6.38,0.0936
-3.75,0.5682
7.13,0.747
-9.49,0.066
-7.21,-0.7982
-5.37,0.7944
6.25,-0.0299
6.87,0.5565
6.26,-0.0227
1.54,0.9995
6.96,0.6225
-2.83,-0.3042
-3.09,-0.0536
-0.79,-0.7139
-0.82,-0.7308
-3.67,0.5046
-2.15,-0.8349
-8.58,-0.7459
-4.37,0.9416
-1.83,-0.966
-9.66,0.2292
0.08,0.0808
-8.71,-0.6574
-5.86,0.4113
-6.89,-0.5712
4.62,-0.9953
-0.41,-0.4001
-6.43,-0.1457
-0.13,-0.1291
-2.82,-0.3146
-4.07,0.8018
-3.24,0.0977
6.04,-0.2372
6.38,0.0985
-1.45,-0.9925
-0.57,-0.5405
2.4,0.6761
5.84,-0.4269
-6.0,0.2776
6.68,0.3835
-8.38,-0.8655
-2.62,-0.4978
-2.25,-0.7754
-1.18,-0.924
4.59,-0.9923
-1.92,-0.9413
-2.09,-0.866
-5.5,0.7054
-3.55,0.396
2.74,0.3921
-1.64,-0.9975
4.05,-0.7867
-1.06,-0.8704
-4.04,0.7837
1.63,0.9982
-9.09,-0.3326
0.42,0.4115
8.15,0.9552
4.87,-0.9872
1.75,0.9845
5.42,-0.7589
7.67,0.9833
7.65,0.979
-5.08,0.9341
-3.08,-0.0587
-3.54,0.385
-2.56,-0.546
6.11,-0.17
4.27,-0.9045
1.07,0.8762
-2.81,-0.3287
-5.45,0.7421
7.59,0.9665
5.07,-0.9351
-6.86,-0.547
5.26,-0.8546
8.12,0.9641
5.78,-0.4822
-8.02,-0.9864
-1.3,-0.9636
-3.13,-0.0092
7.84,0.9999
1.93,0.9359
7.99,0.9912
-3.85,0.6483
-2.14,-0.8434
-5.82,0.4443
0.37,0.3653
8.62,0.7198
1.73,0.987
-3.02,-0.117
-1.34,-0.9725
-5.82,0.4461
-2.81,-0.3242
8.87,0.5275
6.07,-0.2113
-1.81,-0.9721
-8.96,-0.4454
4.07,-0.8031
1.78,0.9789
6.38,0.0979
-2.35,-0.7082
-3.17,0.0278
1.18,0.9239
7.51,0.9428
-3.18,0.0429
-5.35,0.8008
4.46,-0.9682
-1.59,-0.9998
0.03,0.0325
-5.55,0.6722
-8.95,-0.4556
-3.17,0.0254
4.66,-0.9986
2.08,0.8743
-0.86,-0.7548
-6.14,0.1424
-8.36,-0.877
-3.6,0.4453
5.21,-0.8802
-3.36,0.2209
-8.01,-0.9883
-2.94,-0.1961
6.55,0.2683
9.33,0.0905
-2.84,-0.2985
3.1,0.0367
-0.95,-0.8154
-3.71,0.536
8.5,0.7957
9.5,-0.073
1.44,0.9913
6.93,0.6041
-1.26,-0.952
8.85,0.5417
0.57,0.537
-0.91,-0.7875
4.42,-0.9563
-3.73,0.5584
0.18,0.1764
-1.92,-0.9382
6.29,0.0063
0.08,0.0758
-4.4,0.9525
-0.04,-0.0441
-4.89,0.9838
5.2,-0.8824
6.99,0.6457
-3.03,-0.1101
6.3,0.0154
-4.74,0.9995
-7.84,-0.9999
2.01,0.9066
-3.07,-0.0674
5.2,-0.8857
7.48,0.9295
8.76,0.6168
-7.68,-0.9853
7.32,0.8624
-6.04,0.2455
5.93,-0.3483
5.86,-0.4111
-6.61,-0.3197
-0.62,-0.5775
-7.87,-0.9999
-3.08,-0.0664
4.36,-0.9401
-6.68,-0.3823
0.12,0.1229
5.23,-0.8666
6.19,-0.0946
-3.5,0.3544
3.72,-0.5472
-2.12,-0.8516
-8.94,-0.4702
7.22,0.8054
-1.48,-0.9962
1.94,0.9308
-8.39,-0.8582
-7.24,-0.8174
-2.62,-0.4967
5.35,-0.8015
2.49,0.6101
2.15,0.8366
-6.65,-0.3603
-6.4,-0.1122
0.49,0.4702
-0.91,-0.7907
6.25,-0.0311
5.86,-0.4133
1.5,0.9974
-2.07,-0.8766
4.86,-0.9895
7.18,0.781
0.42,0.4033
-8.46,-0.8226
-3.44,0.2963
-5.89,0.3799
-8.74,-0.63
3.28,-0.1342
4.39,-0.9476
-3.03,-0.1095
3.84,-0.644
3.73,-0.5528
3.8,-0.608
2.68,0.4439
2.79,0.349
8.74,0.6339
-1.27,-0.956
-0.03,-0.0274
4.45,-0.9665
-2.72,-0.4087
5.55,-0.6668
-4.25,0.8947
-4.4,0.9501
5.29,-0.8373
-9.9,0.4566
3.44,-0.2917
9.34,0.0819
-9.61,0.1793
9.9,-0.4539
5.22,-0.8717
3.43,-0.2882
-3.53,0.3783
-0.91,-0.7872
8.8,0.5858
3.15,-0.0087
3.39,-0.2453
-0.27,-0.2631
4.02,-0.7718
5.37,-0.7897
-4.93,0.9761
9.05,0.3633
-7.71,-0.99
-6.06,0.2206
-7.67,-0.9834
-5.58,0.6464
-4.06,0.794
-8.19,-0.9446
-3.17,0.0312
-9.09,-0.326
4.89,-0.984
-8.83,-0.5641
-5.34,0.8106
-5.98,0.3002
-8.31,-0.8994
-1.62,-0.9989
-3.78,0.5963
3.89,-0.6808
-6.56,-0.2711
1.61,0.9994
-1.83,-0.9661
-4.4,0.9527
0.19,0.1848
0.76,0.6918
2.92,0.217
5.67,-0.5737
6.38,0.0928
-0.85,-0.7532
5.85,-0.4172
3.44,-0.2901
1.5,0.9972
1.97,0.923
4.23,-0.8857
-0.9,-0.7835
-1.39,-0.9828
9.19,0.2303
5.49,-0.715
-9.23,-0.1888
6.86,0.5486
1.62,0.999
7.97,0.9935
7.62,0.9731
5.69,-0.5584
8.17,0.9505
-7.83,-0.9996
4.44,-0.9624
-2.77,-0.3663
-1.46,-0.9936
-3.49,0.3452
6.15,-0.1281
-4.75,0.9991
0.05,0.0491
-3.59,0.4317
0.73,0.6702
0.52,0.4952
5.31,-0.8275
1.95,0.9305
5.32,-0.8219
1.07,0.8775
0.67,0.6201
-5.1,0.9251
8.02,0.9868
-0.51,-0.4856
3.55,-0.3976
-0.87,-0.762
2.6,0.5162
4.7,-0.9999
9.13,0.2941
-6.1,0.1858
6.25,-0.0329
-5.23,0.867
1.82,0.9679
9.11,0.3048
-1.86,-0.9573
-6.83,-0.521
-8.89,-0.5123
0.86,0.7553
-5.9,0.3785
-9.91,0.4642
4.87,-0.9879
-4.0,0.7573
5.9,-0.3732
2.22,0.7986
1.65,0.9972
-3.99,0.7515
-6.47,-0.1849
-0.6,-0.5611
3.36,-0.2133
-9.67,0.245
-4.19,0.8668
-6.15,0.132
3.13,0.0113
6.92,0.5914
-6.47,-0.181
-7.67,-0.9839
8.43,0.8385
3.44,-0.2905
6.36,0.0786
-2.4,-0.6751
-4.56,0.9878
7.27,0.8343
1.21,0.9372
-0.78,-0.7063
-5.55,0.6713
-6.85,-0.5395
-5.02,0.9542
1.33,0.972
-9.18,-0.2459
1.62,0.9988
9.52,-0.0948
-5.39,0.7771
1.78,0.9792
4.14,-0.8412
1.55,0.9998
2.77,0.3677
-2.08,-0.8716
7.23,0.8133
0.11,0.1117
9.94,-0.4949
-1.13,-0.9027
1.75,0.9848
5.71,-0.542
-5.63,0.605
-8.65,-0.6985
-3.74,0.5652
7.95,0.9955
0.45,0.4323
-5.76,0.5
1.85,0.9608
-7.85,-1.0
0.23,0.2238
1.19,0.9269
-7.65,-0.9795
5.32,-0.8206
-2.04,-0.8914
0.19,0.1858
-8.34,-0.8862
6.52,0.2358
-7.41,-0.9042
-1.76,-0.9819
3.13,0.0096
2.44,0.6427
-1.77,-0.9795
-9.03,-0.3864
8.52,0.7869
4.85,-0.99
-8.95,-0.4528
5.66,-0.5854
-5.28,0.8418
-6.82,-0.5089
-0.99,-0.8357
8.25,0.9207
-5.33,0.818
7.22,0.8055
6.8,0.4898
-4.34,0.9319
7.48,0.9294
-2.66,-0.4616
7.8,0.9985
-0.21,-0.2043
8.74,0.6348
4.53,-0.9841
-6.33,-0.0501
-1.17,-0.922
-2.97,-0.1732
1.24,0.9451
1.66,0.9962
4.79,-0.9969
8.38,0.8627
-9.46,0.0387
4.24,-0.8917
1.55,0.9998
-5.27,0.8479
9.37,0.0524
9.08,0.3375
4.0,-0.7573
5.25,-0.8585
-4.26,0.8974
1.35,0.9768
-2.11,-0.8559
-6.53,-0.2439
0.42,0.4074
-4.24,0.8897
-8.98,-0.4286
-8.93,-0.4764
-7.66,-0.9814
5.63,-0.6095
-7.28,-0.8375
-1.17,-0.9219
6.32,0.0357
4.71,-1.0
3.91,-0.6981
2.03,0.8986
6.55,0.2653
-6.79,-0.4862
-5.39,0.7787
-8.17,-0.951
0.9,0.7805
