x,y
-9.49,8.8642
-1.15,0.5705
-1.63,1.7279
0.56,0.7666
-8.49,11.8633
8.5,1.6663
-8.7,12.2825
4.3,-5.6601
6.1,4.9107
-9.71,6.5315
7.91,7.433
-3.44,2.2685
6.22,5.778
9.03,-4.8995
5.89,3.155
0.63,0.8729
-8.03,9.3457
-7.49,4.3375
-2.61,3.5724
-5.49,-7.7592
-8.43,11.6681
2.79,-1.6598
6.42,7.2239
-2.37,3.3533
-6.66,-3.7178
3.87,-5.461
-3.76,0.9087
-4.53,-3.6557
4.23,-5.7097
6.38,6.9889
3.93,-5.5532
9.71,-12.0682
9.73,-12.2058
2.17,0.5609
2.83,-1.8266
-5.21,-7.0741
-7.55,4.9059
-2.62,3.5783
4.1,-5.7133
6.85,9.4723
-0.27,-0.1878
3.75,-5.2182
-2.73,3.594
1.58,1.5647
-8.3,11.069
-3.35,2.5985
2.52,-0.5726
-9.45,9.1866
3.79,-5.2996
-8.4,11.5326
-6.88,-1.8396
-1.95,2.5326
-3.38,2.4986
-3.33,2.6594
2.31,0.1377
0.23,0.2832
-3.69,1.239
6.13,5.1321
7.45,9.7656
5.05,-3.1104
-7.34,2.7312
5.49,-0.0584
-9.96,3.4467
-8.18,10.3415
9.09,-5.6357
2.88,-2.046
0.28,0.3498
-5.09,-6.6182
3.65,-4.971
-1.05,0.3815
-8.46,11.7746
2.07,0.829
-4.77,-5.0506
5.95,3.6511
7.91,7.4452
5.6,0.795
-8.67,12.2512
-5.52,-7.8063
-6.69,-3.4892
-1.49,1.3587
-5.05,-6.4189
-9.14,11.3314
-4.34,-2.4504
-2.73,3.594
7.72,8.6595
-2.49,3.4912
-2.74,3.5927
3.86,-5.4525
3.16,-3.2037
9.26,-7.5695
4.36,-5.6003
0.51,0.6992
8.84,-2.4412
3.7,-5.1007
-7.75,6.9121
-4.44,-3.1109
-0.67,-0.1086
8.69,-0.6327
-1.26,0.8056
-5.46,-7.7238
3.75,-5.231
-8.74,12.2971
6.48,7.6014
-6.12,-7.0508
2.4,-0.1471
6.69,8.7973
-9.83,5.191
9.03,-4.8094
3.24,-3.5451
6.31,6.4421
-3.44,2.2665
-1.97,2.5787
2.57,-0.7683
-0.21,-0.1614
-2.21,3.0865
0.61,0.8528
-8.06,9.5262
5.22,-2.0306
-8.64,12.2145
-3.64,1.4706
1.7,1.4662
-3.58,1.7281
7.63,9.1347
7.1,10.0387
3.08,-2.8813
1.06,1.4418
-1.28,0.8676
7.83,8.0083
-3.64,1.468
3.37,-4.045
-5.09,-6.6278
0.81,1.1442
4.58,-5.1444
-6.85,-2.0574
-9.98,3.2696
-7.13,0.6597
7.94,7.2353
-3.44,2.2817
5.71,1.6618
-2.7,3.595
-8.06,9.5097
-9.63,7.4711
6.56,8.1164
-7.63,5.7352
-0.95,0.2174
-7.27,2.0276
6.71,8.8976
3.07,-2.832
-7.08,0.1107
-3.26,2.8468
2.51,-0.5434
-3.13,3.1619
8.64,-0.0011
-5.46,-7.7127
2.31,0.1588
5.45,-0.3303
-6.6,-4.2209
-1.44,1.2364
2.84,-1.8755
5.98,3.9584
-9.48,8.9529
4.48,-5.3883
0.93,1.3034
-5.33,-7.4378
5.05,-3.0957
-0.86,0.0949
3.25,-3.5923
-9.77,5.9432
-9.17,11.1966
0.38,0.4974
-3.68,1.2834
6.37,6.877
8.74,-1.2662
-7.98,8.8845
7.93,7.3057
4.18,-5.7235
2.14,0.6391
1.2,1.5524
2.37,-0.0402
1.04,1.4239
-0.7,-0.0844
1.86,1.2552
-1.05,0.3922
-0.08,-0.0765
8.91,-3.3123
0.2,0.2359
7.7,8.7827
-1.98,2.5943
6.16,5.3504
3.19,-3.3385
8.35,3.3813
-9.41,9.5737
-6.97,-0.9909
-7.81,7.4647
-0.19,-0.1528
-1.01,0.3249
9.2,-6.8919
-9.53,8.4467
6.51,7.7853
1.25,1.5823
5.77,2.2087
9.78,-12.576
-1.59,1.631
-8.37,11.414
4.36,-5.5963
1.43,1.6167
1.07,1.4524
9.27,-7.683
9.54,-10.5832
-2.47,3.4654
9.58,-10.9559
-3.2,3.0063
-4.35,-2.4982
3.92,-5.5387
6.48,7.644
3.58,-4.7579
-0.55,-0.1823
2.57,-0.779
-1.91,2.4315
9.66,-11.6089
-6.2,-6.6867
1.11,1.4864
4.36,-5.5937
9.86,-13.0891
8.95,-3.8546
1.05,1.4363
-8.59,12.1269
8.7,-0.7085
3.05,-2.7434
1.37,1.6154
4.92,-3.8147
0.85,1.2031
-8.41,11.5693
-7.36,3.004
8.07,6.1252
-0.2,-0.1536
5.22,-2.0534
5.45,-0.334
8.94,-3.7246
6.45,7.4406
-3.3,2.7366
-4.18,-1.4823
3.13,-3.0732
3.46,-4.3787
4.9,-3.9067
4.37,-5.5827
1.44,1.6154
-3.24,2.915
-1.61,1.6783
5.69,1.5012
1.99,1.0155
2.26,0.3002
2.13,0.679
-1.18,0.6459
0.03,0.0307
-7.53,4.7839
-0.43,-0.212
-3.98,-0.2752
-9.24,10.7734
1.84,1.2885
3.62,-4.8737
-2.5,3.4992
-5.55,-7.838
0.18,0.2064
-2.47,3.4712
-1.87,2.3436
1.71,1.4592
5.87,2.9925
5.28,-1.5828
-7.45,3.9717
8.64,0.0068
-2.75,3.5915
4.96,-3.5873
-8.98,11.9572
6.43,7.2812
-5.63,-7.894
7.38,9.928
-3.37,2.521
1.36,1.6149
0.91,1.2763
-6.22,-6.6101
7.64,9.1088
7.21,10.0947
9.92,-13.4277
7.64,9.096
9.58,-10.9355
6.17,5.4426
8.96,-3.9965
1.49,1.6062
-2.73,3.5938
5.06,-3.0237
-3.16,3.0948
-9.09,11.5518
-4.91,-5.7937
9.92,-13.459
7.63,9.1114
8.27,4.1747
-3.5,2.0359
6.23,5.8617
-2.12,2.9163
0.48,0.6417
-0.71,-0.0747
3.36,-4.0059
-7.22,1.5823
0.99,1.3744
-5.35,-7.4756
-9.69,6.7753
-2.88,3.5287
8.09,6.0075
0.91,1.2733
-6.51,-4.8698
-5.37,-7.535
-5.67,-7.8998
1.44,1.6153
2.67,-1.1658
5.59,0.7296
9.93,-13.472
3.83,-5.3871
-0.24,-0.1779
7.93,7.3278
-7.25,1.8737
6.29,6.3088
6.07,4.646
7.31,10.035
8.77,-1.6607
2.82,-1.8034
7.87,7.7369
-1.77,2.0802
-4.09,-0.9303
-9.25,10.69
0.71,1.0071
3.61,-4.8441
6.96,9.7824
-9.3,10.3995
3.24,-3.5326
0.91,1.2765
2.23,0.393
4.32,-5.6415
-5.43,-7.6677
-5.53,-7.8175
-0.35,-0.2086
-0.59,-0.161
-0.1,-0.0898
7.47,9.7163
-5.76,-7.8708
9.34,-8.4745
-4.55,-3.755
-7.03,-0.3939
6.48,7.6053
3.85,-5.4315
7.56,9.4207
0.24,0.2866
6.99,9.8654
8.56,1.0161
-8.45,11.7464
-8.79,12.2911
-4.91,-5.7907
1.06,1.4448
-1.81,2.1881
6.53,7.9268
4.87,-4.0555
8.49,1.8347
6.48,7.6483
-7.88,8.0694
2.53,-0.6141
7.72,8.6965
-2.71,3.5951
-6.99,-0.7984
-7.5,4.4769
-5.16,-6.9031
-7.63,5.7386
7.15,10.0768
0.13,0.146
-4.8,-5.2091
3.6,-4.8076
-0.21,-0.1638
9.28,-7.8368
3.84,-5.4091
-3.5,2.0392
5.4,-0.7698
6.64,8.5335
-3.9,0.1439
7.2,10.0946
8.43,2.4765
0.41,0.543
4.92,-3.8106
7.86,7.7957
-7.08,0.1404
-0.3,-0.1992
1.3,1.601
-0.96,0.2424
-0.46,-0.2079
1.31,1.6023
0.14,0.1643
3.6,-4.83
-2.77,3.5866
8.82,-2.2208
-9.07,11.6505
6.31,6.5059
-5.72,-7.8918
6.78,9.1789
0.99,1.375
-0.61,-0.1493
7.39,9.9113
3.29,-3.7475
3.14,-3.133
3.49,-4.4791
0.03,0.0302
6.56,8.1079
4.56,-5.2008
1.31,1.6033
6.85,9.4429
-2.14,2.964
1.36,1.6151
6.42,7.23
-9.38,9.7581
9.71,-12.0751
-1.97,2.5771
5.94,3.5615
6.18,5.5332
-9.44,9.3077
7.94,7.2096
-2.66,3.5888
7.34,9.9962
-1.42,1.19
5.76,2.1027
-3.51,2.0054
5.7,1.6475
6.36,6.8098
6.73,8.9735
-3.78,0.8022
7.82,8.0797
-4.49,-3.3624
2.93,-2.2636
4.58,-5.1575
7.05,9.9638
-7.94,8.6212
-2.49,3.492
9.42,-9.3304
-6.71,-3.3577
0.99,1.3656
-9.67,7.0126
-1.73,1.989
2.64,-1.0533
-9.92,3.9788
6.17,5.4495
9.26,-7.6096
0.2,0.2306
0.54,0.7467
-1.47,1.3258
-6.32,-6.104
-0.4,-0.2127
2.03,0.9274
-8.38,11.4553
-4.39,-2.7899
-6.2,-6.7158
-3.41,2.4008
-5.74,-7.8795
-0.9,0.14
6.75,9.045
4.39,-5.5499
9.12,-5.9867
-9.56,8.1616
-2.0,2.6531
6.29,6.3228
-3.3,2.7258
6.22,5.8148
8.76,-1.5293
-5.98,-7.4883
-7.58,5.2106
-0.78,-0.0043
-7.19,1.2083
2.38,-0.0822
-4.89,-5.6593
0.68,0.9562
7.69,8.8554
6.14,5.236
7.47,9.7351
3.68,-5.041
1.9,1.1839
9.99,-13.7809
7.48,9.6994
-2.28,3.2205
-1.87,2.3356
5.89,3.1503
-3.61,1.575
-5.08,-6.5837
-4.69,-4.5947
-7.53,4.7713
8.82,-2.2574
2.01,0.954
-6.43,-5.3904
-7.45,3.9366
-1.47,1.3194
2.01,0.9537
3.62,-4.8885
7.08,10.015
-6.52,-4.8407
-9.18,11.113
8.18,5.0969
4.67,-4.872
-6.36,-5.8288
6.75,9.0574
-2.99,3.4138
1.54,1.5865
7.14,10.0717
-3.71,1.1303
9.36,-8.7274
6.03,4.3012
-3.6,1.6369
8.06,6.2363
8.28,4.1341
-9.76,6.0333
-7.16,0.9043
-3.97,-0.2158
-9.96,3.5488
-3.13,3.1584
6.43,7.2792
-2.1,2.8793
-6.54,-4.66
-4.59,-4.0068
3.5,-4.5034
1.76,1.3932
-1.54,1.4902
-5.38,-7.5637
8.45,2.2561
-9.57,8.0441
-7.58,5.2674
-0.84,0.0642
8.6,0.4942
8.88,-2.9534
-7.35,2.9059
5.22,-2.0542
-9.76,6.0012
9.86,-13.1092
7.7,8.7738
8.04,6.4053
4.76,-4.5472
-9.4,9.6144
-2.73,3.5941
1.52,1.5944
-7.87,8.0265
7.33,10.0084
-8.35,11.3282
7.47,9.7221
-2.61,3.5747
7.97,6.9916
0.19,0.2197
2.66,-1.1338
4.01,-5.6516
8.97,-4.1639
6.13,5.1241
-1.93,2.4967
1.55,1.5795
2.73,-1.4137
-6.08,-7.1775
0.91,1.2791
-2.77,3.5853
0.97,1.3537
7.56,9.4426
5.34,-1.1656
-0.28,-0.1904
6.65,8.6097
-5.82,-7.8127
4.48,-5.3971
-3.72,1.0947
9.06,-5.1753
-8.07,9.6455
-9.75,6.1195
-3.64,1.4607
-0.13,-0.1118
5.66,1.298
-9.2,11.042
1.45,1.6136
-9.76,5.9837
5.67,1.3461
3.9,-5.5157
-1.2,0.6861
-0.03,-0.033
-8.44,11.698
0.56,0.779
-5.83,-7.8001
-6.28,-6.3049
9.83,-12.9134
3.36,-3.9985
6.92,9.6868
-6.99,-0.8091
-9.39,9.7112
4.57,-5.1611
-6.51,-4.8922
7.66,9.0107
-9.35,10.0386
-0.47,-0.2063
-6.93,-1.3653
5.54,0.3031
3.58,-4.7567
-5.31,-7.3848
-7.92,8.3853
6.58,8.2417
-8.72,12.2925
-0.75,-0.0368
-7.01,-0.5582
-2.25,3.1705
-7.55,4.9075
7.87,7.7354
-3.94,-0.0851
5.35,-1.1009
9.95,-13.5952
-9.8,5.4955
8.04,6.45
-5.59,-7.8743
8.83,-2.3135
-3.37,2.527
4.9,-3.9176
-6.52,-4.8113
-2.19,3.0591
-1.24,0.7647
-1.34,1.0055
0.43,0.5651
2.22,0.427
6.67,8.6922
4.7,-4.7549
0.14,0.1528
-3.88,0.264
-2.24,3.1513
-8.5,11.9061
-0.03,-0.0276
-2.36,3.3345
-6.54,-4.6984
-9.57,8.1038
-1.51,1.4225
-1.02,0.3352
-3.33,2.6407
-5.7,-7.8975
-7.32,2.5324
9.9,-13.3533
1.06,1.4388
-4.22,-1.7117
2.13,0.6739
1.23,1.5712
3.05,-2.7648
-0.15,-0.1226
2.47,-0.4045
6.16,5.3621
-3.94,-0.0736
-5.44,-7.68
-2.07,2.8086
-1.67,1.8296
-1.02,0.3343
-3.98,-0.2865
-2.36,3.3404
-1.93,2.4867
7.08,10.0057
0.41,0.5458
-8.91,12.1352
0.78,1.0974
-4.52,-3.5526
0.52,0.7105
3.12,-3.0689
7.92,7.3495
-9.67,7.0856
-4.83,-5.3463
-9.63,7.4776
4.42,-5.5053
0.38,0.4992
3.2,-3.3778
1.62,1.5364
7.3,10.0447
-8.72,12.2936
3.17,-3.2625
-6.59,-4.2805
-8.09,9.7812
-8.08,9.6854
9.13,-6.102
1.49,1.6051
5.92,3.4195
-2.09,2.8488
-9.68,6.9003
1.99,1.0073
5.42,-0.5782
5.98,3.8859
3.77,-5.2727
-0.58,-0.1654
-5.73,-7.8863
0.54,0.7481
9.53,-10.4796
-1.11,0.5024
-0.06,-0.0602
3.55,-4.6748
-9.49,8.8681
4.13,-5.721
4.45,-5.4483
3.45,-4.3425
2.17,0.5549
-5.29,-7.331
-3.61,1.5979
3.7,-5.0921
-5.44,-7.6882
-5.23,-7.12
-1.12,0.5255
0.74,1.0437
-0.88,0.1113
6.17,5.4522
9.75,-12.3474
-0.89,0.1271
-8.52,11.9635
-9.74,6.2319
1.38,1.6167
3.6,-4.8174
7.7,8.7793
-8.62,12.196
-2.94,3.4711
-0.97,0.2595
-4.16,-1.3421
8.06,6.2139
3.99,-5.6357
2.18,0.5328
-3.27,2.8382
-8.08,9.7086
-1.49,1.3647
-3.74,1.0029
0.36,0.467
7.65,9.0319
-7.64,5.8781
7.18,10.0897
4.31,-5.6564
-1.53,1.4628
-3.11,3.2086
-6.56,-4.5088
-9.76,6.0271
5.7,1.6365
-2.61,3.5731
-3.54,1.8871
9.0,-4.5043
-3.05,3.3149
5.98,3.9303
-8.61,12.1763
-0.25,-0.1796
6.74,9.0363
-6.04,-7.3325
-2.13,2.9331
-0.23,-0.1734
1.71,1.4608
-4.23,-1.8092
5.42,-0.6252
2.4,-0.1353
0.65,0.9117
1.84,1.279
-4.86,-5.5432
4.51,-5.321
-3.59,1.666
4.43,-5.489
7.43,9.8179
5.49,-0.0412
-9.59,7.8922
6.44,7.3684
6.25,6.0115
7.79,8.2928
-4.67,-4.4661
7.79,8.2694
-5.74,-7.8807
1.28,1.5929
1.01,1.3958
5.39,-0.8555
-1.33,0.975
1.86,1.2513
-1.31,0.9345
-2.82,3.5667
-4.1,-1.027
6.14,5.1941
-5.03,-6.3346
8.59,0.6541
-4.12,-1.1191
5.69,1.5435
1.28,1.5927
3.87,-5.4658
-9.66,7.1582
-6.38,-5.7477
-6.42,-5.4794
-7.73,6.6889
8.13,5.5609
8.65,-0.1387
8.99,-4.3553
2.42,-0.225
-4.63,-4.2407
-3.3,2.7519
-5.75,-7.8767
-0.08,-0.0771
7.08,10.0171
9.12,-5.9226
-3.89,0.2258
-3.92,0.0502
-4.59,-4.012
-5.54,-7.8269
5.64,1.1335
1.8,1.3419
-5.89,-7.6933
2.75,-1.4851
-9.74,6.2687
-8.02,9.2364
-3.41,2.3783
7.49,9.6699
-5.55,-7.8379
7.71,8.7284
4.86,-4.112
0.56,0.7738
-1.06,0.4097
-5.9,-7.6848
6.72,8.9381
-7.97,8.8068
9.51,-10.2757
-9.49,8.874
-1.05,0.3849
-5.82,-7.8022
1.29,1.5981
1.34,1.6107
5.95,3.7152
-0.04,-0.0364
2.7,-1.2689
2.47,-0.3829
-0.37,-0.2115
8.71,-0.8209
-8.93,12.0998
-7.5,4.4231
-8.2,10.5259
9.53,-10.4664
-7.07,0.0363
-0.98,0.2623
-9.43,9.3612
-4.39,-2.7644
-9.9,4.2192
-3.45,2.252
5.25,-1.8004
-3.81,0.6396
9.99,-13.8036
-1.01,0.3144
2.65,-1.0857
8.96,-3.9973
0.36,0.4692
-4.07,-0.8187
-5.31,-7.3902
8.33,3.5883
-6.08,-7.1838
9.95,-13.6034
6.02,4.21
5.8,2.4059
1.79,1.3519
5.1,-2.8197
9.07,-5.3555
3.56,-4.6995
-0.24,-0.1747
4.09,-5.7092
7.48,9.6831
9.79,-12.6676
-8.47,11.8095
-2.43,3.4281
-6.03,-7.3535
5.04,-3.1433
-3.6,1.6547
-4.36,-2.6108
-1.8,2.1611
-9.3,10.3626
2.6,-0.8969
-6.15,-6.9236
-3.03,3.3548
8.9,-3.2793
-2.72,3.5949
3.19,-3.3239
8.57,0.8394
3.34,-3.9186
5.81,2.5167
-9.66,7.1422
3.27,-3.6506
5.02,-3.2403
8.47,1.9683
-1.33,0.9638
-7.46,4.0632
-5.19,-7.0052
7.43,9.8355
1.09,1.4664
-5.68,-7.8997
-4.43,-3.0058
-7.87,8.0169
3.63,-4.915
7.72,8.6624
-3.63,1.4976
5.78,2.2515
5.42,-0.5857
6.84,9.4113
-0.96,0.24
-5.99,-7.478
5.73,1.8884
-4.98,-6.1361
-1.95,2.533
9.38,-8.9615
6.25,6.0584
-9.59,7.8366
-6.91,-1.5316
-8.87,12.2173
0.87,1.2253
-1.94,2.5189
6.75,9.0713
2.67,-1.1528
-4.45,-3.1153
-9.32,10.2726
1.33,1.6084
0.34,0.4352
4.84,-4.1779
-7.53,4.7369
6.54,8.0015
-6.15,-6.8935
9.14,-6.1926
-3.62,1.527
-3.3,2.7467
1.49,1.6042
-2.17,3.0252
-3.15,3.1263
-3.02,3.3668
3.11,-3.0278
-8.66,12.2393
1.55,1.5841
9.3,-8.0713
-6.66,-3.71
-3.06,3.292
-3.46,2.2177
-8.53,11.9855
-5.71,-7.8931
3.7,-5.0986
0.41,0.5375
5.72,1.7712
-4.46,-3.1886
2.03,0.9205
8.15,5.4282
-3.82,0.5703
7.14,10.069
-6.15,-6.9138
-5.88,-7.7199
5.35,-1.1288
8.86,-2.7308
5.86,2.9657
-7.88,8.089
1.63,1.5304
6.77,9.1675
-6.59,-4.324
3.81,-5.3458
5.8,2.4641
6.71,8.8639
0.48,0.6456
-0.6,-0.1561
8.14,5.5202
-2.18,3.0336
-2.1,2.8748
-0.27,-0.1893
-7.33,2.6699
0.19,0.228
-6.21,-6.6657
-7.68,6.2656
8.48,1.8969
-0.44,-0.2109
0.97,1.3533
-0.86,0.0905
7.0,9.8659
2.9,-2.1206
-7.57,5.125
1.83,1.2923
-0.37,-0.2112
-3.67,1.2987
-3.47,2.1839
0.47,0.6267
-1.47,1.3041
-0.24,-0.1739
4.31,-5.654
-9.74,6.2429
-2.29,3.2395
-1.41,1.1771
0.29,0.3665
-0.7,-0.0856
-7.78,7.2102
-6.78,-2.7084
6.97,9.8157
2.72,-1.355
-9.54,8.3494
-5.71,-7.8945
-1.35,1.0289
-2.92,3.4886
-4.19,-1.5214
5.6,0.811
-1.79,2.1237
-7.27,2.0229
-7.99,8.9954
-4.97,-6.0733
-9.56,8.1533
2.48,-0.435
1.54,1.5861
-8.9,12.1621
3.08,-2.872
4.74,-4.6183
-7.75,6.9241
5.99,3.9858
8.98,-4.3026
-1.21,0.7043
4.57,-5.175
3.89,-5.5011
6.32,6.5563
5.35,-1.1044
-1.4,1.1524
-5.99,-7.4689
0.51,0.6901
-5.58,-7.8625
-8.52,11.9626
3.48,-4.4429
3.69,-5.0679
1.94,1.1002
-0.71,-0.0748
8.06,6.2843
4.38,-5.5749
-3.46,2.1961
7.21,10.0948
-3.94,-0.0649
8.7,-0.7631
5.0,-3.4037
6.44,7.3827
8.45,2.2176
-9.0,11.9236
1.16,1.5234
-0.06,-0.0579
9.35,-8.6328
3.33,-3.8908
9.18,-6.641
-2.33,3.2945
2.63,-1.0086
-8.67,12.2584
-3.58,1.7264
-4.45,-3.1202
-5.15,-6.8294
5.43,-0.54
6.19,5.5957
9.07,-5.3796
5.92,3.4633
-4.25,-1.9319
-5.68,-7.8999
2.34,0.0417
5.43,-0.508
6.54,7.9898
-0.55,-0.1809
3.23,-3.5031
-7.81,7.4787
-8.36,11.3508
-9.02,11.8564
4.48,-5.3919
6.81,9.3286
9.11,-5.8261
4.08,-5.7036
4.03,-5.6711
8.01,6.6903
7.55,9.4543
-0.99,0.2917
-5.52,-7.81
-2.43,3.4261
-3.57,1.7628
0.65,0.9076
-3.38,2.4914
1.4,1.6176
8.12,5.7431
-5.77,-7.8633
3.63,-4.9149
2.84,-1.8596
-3.91,0.0916
3.28,-3.7005
-8.84,12.253
9.2,-6.9347
1.15,1.5187
7.38,9.9433
-7.46,4.0215
-6.59,-4.3017
-4.26,-1.9613
8.83,-2.3235
-6.87,-1.9293
-1.91,2.448
1.04,1.4231
-5.02,-6.3259
5.34,-1.2072
6.26,6.1382
-9.21,10.9455
-5.93,-7.6146
-8.22,10.6223
5.82,2.6218
-0.06,-0.055
-5.58,-7.8677
7.77,8.3976
8.15,5.4063
9.75,-12.3874
7.55,9.4791
-3.58,1.7366
-7.52,4.6339
-6.58,-4.363
7.56,9.4255
